player_name,player_position,race,example_year,example_team,league_level,player_id
kevin gogan,OL,white,1998,oakland_raiders,NFL,1943
ryan hunter,OL,white,2018,kansas_city_chiefs,NFL,1944
dwayne white,OL,nonwhite,1993,los_angeles_raiders,NFL,1945
john sullivan,OL,white,2018,los_angeles_rams,NFL,1946
garry gilliam,OL,nonwhite,2014,seattle_seahawks,NFL,1947
mike mcglinchey,OL,white,2018,san_francisco_49ers,NFL,1948
petey perot,OL,white,1980,philadelphia_eagles,NFL,1949
steve wright,OL,white,1990,los_angeles_raiders,NFL,1950
lonie paxton,OL,white,2001,cincinnati_bengals,NFL,1951
kenny wiggins,OL,white,2018,denver_broncos,NFL,1952
danny villa,OL,white,1994,kansas_city_chiefs,NFL,1953
chris snee,OL,white,2010,new_york_giants,NFL,1954
melvin fowler,OL,nonwhite,2008,buffalo_bills,NFL,1955
chaz green,OL,nonwhite,2018,kansas_city_chiefs,NFL,1956
ryan harris,OL,white,2010,denver_broncos,NFL,1957
lael collins,OL,nonwhite,2018,dallas_cowboys,NFL,1958
herbert scott,OL,nonwhite,1981,dallas_cowboys,NFL,1959
sam jones,OL,white,2018,denver_broncos,NFL,1960
cyrus kouandjio,OL,nonwhite,2016,buffalo_bills,NFL,1961
anthony collins,OL,nonwhite,2011,cincinnati_bengals,NFL,1962
bryan bulaga,OL,white,2014,seattle_seahawks,NFL,1963
clarence jones,OL,nonwhite,1998,new_orleans_saints,NFL,1964
john flannery,OL,white,1992,buffalo_bills,NFL,1965
ricky siglar,OL,nonwhite,1993,kansas_city_chiefs,NFL,1966
chris williams,OL,nonwhite,2009,green_bay_packers,NFL,1967
steve jackson,DB,nonwhite,1993,kansas_city_chiefs,NFL,1968
ryan smith,DB,nonwhite,2018,tampa_bay_buccaneers,NFL,1969
blake countess,DB,nonwhite,2018,los_angeles_rams,NFL,1970
maurice alexander,DB,nonwhite,2016,los_angeles_rams,NFL,1971
bobby taylor,DB,nonwhite,1995,detroit_lions,NFL,1972
rashad baker,DB,nonwhite,2008,oakland_raiders,NFL,1973
james ihedigbo,DB,nonwhite,2014,arizona_cardinals,NFL,1974
lonnie young,DB,nonwhite,1993,los_angeles_raiders,NFL,1975
trumaine johnson,DB,nonwhite,2018,atlanta_falcons,NFL,1976
kevin smith,DB,nonwhite,1996,dallas_cowboys,NFL,1977
bob sanders,DB,nonwhite,2006,indianapolis_colts,NFL,1978
eric king,DB,nonwhite,2008,tennessee_titans,NFL,1979
ricardo colclough,DB,nonwhite,2005,cincinnati_bengals,NFL,1980
brad edwards,DB,white,1989,cincinnati_bengals,NFL,1981
isaiah oliver,DB,nonwhite,2018,atlanta_falcons,NFL,1982
jonathan jones,DB,nonwhite,2018,baltimore_ravens,NFL,1983
dimitri patterson,DB,nonwhite,2010,philadelphia_eagles,NFL,1984
jerry holmes,DB,nonwhite,1986,cleveland_browns,NFL,1985
prince amukamara,DB,nonwhite,2018,green_bay_packers,NFL,1986
martin bayless,DB,nonwhite,1993,kansas_city_chiefs,NFL,1987
ronnie harrison,DB,nonwhite,2018,jacksonville_jaguars,NFL,1988
matt darby,DB,nonwhite,1993,buffalo_bills,NFL,1989
rashad johnson,DB,nonwhite,2015,arizona_cardinals,NFL,1990
thomas decoud,DB,nonwhite,2012,atlanta_falcons,NFL,1991
jaylen hill,DB,nonwhite,2018,baltimore_ravens,NFL,1992
anthony harris,DB,nonwhite,2018,minnesota_vikings,NFL,1993
donte whitner,DB,nonwhite,2016,washington_redskins,NFL,1994
richard sherman,DB,nonwhite,2016,seattle_seahawks,NFL,1995
travis curtis,DB,nonwhite,1989,cincinnati_bengals,NFL,1996
monte jackson,DB,nonwhite,1983,los_angeles_rams,NFL,1997
deion sanders,DB,nonwhite,1996,dallas_cowboys,NFL,1998
brendan langley,DB,nonwhite,2018,denver_broncos,NFL,1999
nate hairston,DB,nonwhite,2018,houston_texans,NFL,2000
jimmy williams,DB,nonwhite,2005,seattle_seahawks,NFL,2001
antone exum,DB,nonwhite,2018,denver_broncos,NFL,2002
andre dyson,DB,nonwhite,2005,seattle_seahawks,NFL,2003
step durham,DB,nonwhite,2018,kansas_city_chiefs,NFL,2004
jordan babineaux,DB,nonwhite,2005,seattle_seahawks,NFL,2005
willie williams,DB,nonwhite,1997,seattle_seahawks,NFL,2006
tory james,DB,nonwhite,1996,cincinnati_bengals,NFL,2007
chris milton,DB,nonwhite,2018,indianapolis_colts,NFL,2008
domonique foxworth,DB,nonwhite,2006,denver_broncos,NFL,2009
dan land,DB,nonwhite,1993,los_angeles_raiders,NFL,2010
ibraheim campbell,DB,nonwhite,2018,houston_texans,NFL,2011
otis smith,DB,nonwhite,2001,st_louis_rams,NFL,2012
marshon lattimore,DB,nonwhite,2018,dallas_cowboys,NFL,2013
kam chancellor,DB,nonwhite,2016,seattle_seahawks,NFL,2014
parry nickerson,DB,nonwhite,2018,detroit_lions,NFL,2015
pete shaw,DB,nonwhite,1981,san_diego_chargers,NFL,2016
maurice harvey,DB,nonwhite,1981,new_orleans_saints,NFL,2017
dre bly,DB,nonwhite,2002,st_louis_rams,NFL,2018
carlton davis,DB,nonwhite,2018,tampa_bay_buccaneers,NFL,2019
ryan mundy,DB,nonwhite,2012,oakland_raiders,NFL,2020
eugene wilson,DB,nonwhite,2005,indianapolis_colts,NFL,2021
jalen mills,DB,nonwhite,2016,philadelphia_eagles,NFL,2022
jeremy boykins,DB,nonwhite,2018,seattle_seahawks,NFL,2023
kenny phillips,DB,nonwhite,2010,carolina_panthers,NFL,2024
jaire alexander,DB,nonwhite,2018,miami_dolphins,NFL,2025
dave brown,DB,white,1983,seattle_seahawks,NFL,2026
curtis riley,DB,nonwhite,2018,dallas_cowboys,NFL,2027
leonard smith,DB,nonwhite,1991,buffalo_bills,NFL,2028
thomas smith,DB,nonwhite,1999,buffalo_bills,NFL,2029
ronald martin,DB,nonwhite,2018,baltimore_ravens,NFL,2030
gerald small,DB,nonwhite,1981,san_diego_chargers,NFL,2031
deshazor everett,DB,nonwhite,2018,washington_redskins,NFL,2032
kalvin pearson,DB,nonwhite,2006,new_orleans_saints,NFL,2033
ashley ambrose,DB,nonwhite,1998,cincinnati_bengals,NFL,2034
will hill,DB,nonwhite,2013,baltimore_ravens,NFL,2035
jason sehorn,DB,white,2001,baltimore_ravens,NFL,2036
brian williams,DB,nonwhite,2006,jacksonville_jaguars,NFL,2037
michael johnson,DB,nonwhite,2007,new_york_giants,NFL,2038
darryl morris,DB,nonwhite,2013,seattle_seahawks,NFL,2039
willie clay,DB,nonwhite,1995,detroit_lions,NFL,2040
anthony newman,DB,nonwhite,1989,los_angeles_rams,NFL,2041
anthony henry,DB,nonwhite,2006,dallas_cowboys,NFL,2042
dave duerson,DB,nonwhite,1985,dallas_cowboys,NFL,2043
jeff fuller,DB,nonwhite,1987,minnesota_vikings,NFL,2044
levi wallace,DB,nonwhite,2018,buffalo_bills,NFL,2045
orlando scandrick,DB,nonwhite,2013,dallas_cowboys,NFL,2046
minkah fitzpatrick,DB,nonwhite,2018,minnesota_vikings,NFL,2047
kavon frazier,DB,nonwhite,2018,dallas_cowboys,NFL,2048
chris maragos,DB,white,2016,philadelphia_eagles,NFL,2049
brandon mcgowan,DB,nonwhite,2009,indianapolis_colts,NFL,2050
brenard wilson,DB,nonwhite,1980,philadelphia_eagles,NFL,2051
mark barron,DB,nonwhite,2018,los_angeles_rams,NFL,2052
wayne haddix,DB,nonwhite,1988,new_york_giants,NFL,2053
will demps,DB,nonwhite,2003,baltimore_ravens,NFL,2054
eddie anderson,DB,nonwhite,1993,los_angeles_raiders,NFL,2055
jb brown,DB,nonwhite,1994,new_york_jets,NFL,2056
bryce callahan,DB,nonwhite,2018,new_york_giants,NFL,2057
robert bailey,DB,nonwhite,1995,oakland_raiders,NFL,2058
terrence wheatley,DB,nonwhite,2008,jacksonville_jaguars,NFL,2059
elvis patterson,DB,nonwhite,1987,denver_broncos,NFL,2060
johnathan joseph,DB,nonwhite,2010,cincinnati_bengals,NFL,2061
rayshawn jenkins,DB,nonwhite,2018,seattle_seahawks,NFL,2062
pierre desir,DB,nonwhite,2018,houston_texans,NFL,2063
tebucky jones,DB,nonwhite,2002,st_louis_rams,NFL,2064
trevor williams,DB,nonwhite,2016,tennessee_titans,NFL,2065
bashaud breeland,DB,nonwhite,2018,washington_redskins,NFL,2066
tre boston,DB,nonwhite,2016,arizona_cardinals,NFL,2067
corey white,DB,nonwhite,2016,buffalo_bills,NFL,2068
keiwan ratliff,DB,nonwhite,2005,cincinnati_bengals,NFL,2069
bubba mcdowell,DB,nonwhite,1992,buffalo_bills,NFL,2070
charles tillman,DB,nonwhite,2013,washington_redskins,NFL,2071
brandon wilson,DB,nonwhite,2018,cincinnati_bengals,NFL,2072
david jones,DB,nonwhite,2018,los_angeles_rams,NFL,2073
jarrett bush,DB,nonwhite,2009,arizona_cardinals,NFL,2074
tyrone braxton,DB,nonwhite,1996,jacksonville_jaguars,NFL,2075
david whitmore,DB,nonwhite,1994,kansas_city_chiefs,NFL,2076
jeff richards,DB,nonwhite,2018,arizona_cardinals,NFL,2077
kareem moore,DB,nonwhite,2010,washington_redskins,NFL,2078
mark kelso,DB,white,1992,buffalo_bills,NFL,2079
brian poole,DB,nonwhite,2016,atlanta_falcons,NFL,2080
adrian amos,DB,nonwhite,2018,minnesota_vikings,NFL,2081
thomas davis,DB,nonwhite,2016,carolina_panthers,NFL,2082
carlton williamson,DB,nonwhite,1983,los_angeles_rams,NFL,2083
marqueston huff,DB,nonwhite,2016,baltimore_ravens,NFL,2084
von hutchins,DB,nonwhite,2004,kansas_city_chiefs,NFL,2085
davon house,DB,nonwhite,2014,seattle_seahawks,NFL,2086
desmond trufant,DB,nonwhite,2018,atlanta_falcons,NFL,2087
hank poteat,DB,nonwhite,2008,tennessee_titans,NFL,2088
joey browner,DB,nonwhite,1989,cincinnati_bengals,NFL,2089
chandon sullivan,DB,nonwhite,2018,new_york_jets,NFL,2090
thane gash,DB,nonwhite,1989,cleveland_browns,NFL,2091
dawan landry,DB,nonwhite,2012,jacksonville_jaguars,NFL,2092
donald strickland,DB,nonwhite,2009,new_york_jets,NFL,2093
oliver celestin,DB,nonwhite,2008,arizona_cardinals,NFL,2094
anthony dorsett,DB,nonwhite,2002,oakland_raiders,NFL,2095
dre kirkpatrick,DB,nonwhite,2016,cincinnati_bengals,NFL,2096
ronde barber,DB,nonwhite,2002,tampa_bay_buccaneers,NFL,2097
roy williams,DB,nonwhite,2010,cincinnati_bengals,NFL,2098
fabian washington,DB,nonwhite,2006,baltimore_ravens,NFL,2099
brian davis,DB,white,1987,washington_redskins,NFL,2100
simeon thomas,DB,nonwhite,2018,seattle_seahawks,NFL,2101
george odum,DB,nonwhite,2018,cincinnati_bengals,NFL,2102
marcus maye,DB,nonwhite,2018,new_york_jets,NFL,2103
troy polamalu,DB,nonwhite,2005,pittsburgh_steelers,NFL,2104
greg mabin,DB,nonwhite,2018,indianapolis_colts,NFL,2105
robert mcclain,DB,nonwhite,2016,washington_redskins,NFL,2106
josh shaw,DB,nonwhite,2016,cincinnati_bengals,NFL,2107
dean marlowe,DB,nonwhite,2018,cincinnati_bengals,NFL,2108
matthias farley,DB,nonwhite,2018,baltimore_ravens,NFL,2109
leroy irvin,DB,nonwhite,1983,los_angeles_rams,NFL,2110
dennis smith,DB,nonwhite,1994,kansas_city_chiefs,NFL,2111
adam archuleta,DB,white,2003,carolina_panthers,NFL,2112
kyzir white,DB,nonwhite,2018,los_angeles_rams,NFL,2113
byron jones,DB,nonwhite,2018,dallas_cowboys,NFL,2114
isaiah johnson,DB,nonwhite,2018,tampa_bay_buccaneers,NFL,2115
ron fellows,DB,nonwhite,1985,dallas_cowboys,NFL,2116
micah hyde,DB,nonwhite,2016,seattle_seahawks,NFL,2117
robert alford,DB,nonwhite,2016,atlanta_falcons,NFL,2118
aaron francisco,DB,white,2010,arizona_cardinals,NFL,2119
tony jefferson,DB,nonwhite,2018,baltimore_ravens,NFL,2120
vincent fuller,DB,nonwhite,2008,tennessee_titans,NFL,2121
marlon mccree,DB,nonwhite,2005,carolina_panthers,NFL,2122
nolan carroll,DB,nonwhite,2016,philadelphia_eagles,NFL,2123
xavier woods,DB,nonwhite,2018,cincinnati_bengals,NFL,2124
tramaine brock,DB,nonwhite,2016,denver_broncos,NFL,2125
mark carrier,DB,nonwhite,1991,buffalo_bills,NFL,2126
samari rolle,DB,nonwhite,1999,buffalo_bills,NFL,2127
drayton florence,DB,nonwhite,2010,cincinnati_bengals,NFL,2128
quintin mikell,DB,nonwhite,2010,philadelphia_eagles,NFL,2129
jabari greer,DB,nonwhite,2009,new_orleans_saints,NFL,2130
jamar taylor,DB,nonwhite,2015,cleveland_browns,NFL,2131
johnson bademosi,DB,nonwhite,2016,detroit_lions,NFL,2132
brent grimes,DB,nonwhite,2018,miami_dolphins,NFL,2133
colin jones,DB,white,2016,carolina_panthers,NFL,2134
james williams,DB,nonwhite,1993,los_angeles_raiders,NFL,2135
jimmy smith,DB,nonwhite,2016,baltimore_ravens,NFL,2136
ken riley,DB,nonwhite,1981,cincinnati_bengals,NFL,2137
glenn blackwood,DB,white,1981,san_diego_chargers,NFL,2138
tedric thompson,DB,nonwhite,2018,seattle_seahawks,NFL,2139
chris hayes,DB,nonwhite,1998,new_york_jets,NFL,2140
jimmy hitchcock,DB,nonwhite,1998,atlanta_falcons,NFL,2141
deatrick nichols,DB,nonwhite,2018,arizona_cardinals,NFL,2142
ronnie lott,DB,nonwhite,1987,los_angeles_rams,NFL,2143
bennett jackson,DB,nonwhite,2018,baltimore_ravens,NFL,2144
tony brown,DB,nonwhite,2018,buffalo_bills,NFL,2145
rashaan melvin,DB,nonwhite,2018,oakland_raiders,NFL,2146
neiko thorpe,DB,nonwhite,2018,seattle_seahawks,NFL,2147
scott frost,DB,white,2000,new_york_jets,NFL,2148
marwin evans,DB,nonwhite,2016,atlanta_falcons,NFL,2149
daryl worley,DB,nonwhite,2016,oakland_raiders,NFL,2150
terrence brooks,DB,nonwhite,2018,atlanta_falcons,NFL,2151
siran neal,DB,nonwhite,2018,buffalo_bills,NFL,2152
bernard pollard,DB,nonwhite,2013,baltimore_ravens,NFL,2153
nate clements,DB,nonwhite,2001,buffalo_bills,NFL,2154
reggie nelson,DB,nonwhite,2016,cincinnati_bengals,NFL,2155
keenan lewis,DB,nonwhite,2014,oakland_raiders,NFL,2156
perry williams,DB,nonwhite,1991,buffalo_bills,NFL,2157
kendrick lewis,DB,nonwhite,2018,tennessee_titans,NFL,2158
kemal ishmael,DB,nonwhite,2016,atlanta_falcons,NFL,2159
dmontre wade,DB,nonwhite,2018,houston_texans,NFL,2160
nick harper,DB,nonwhite,2005,pittsburgh_steelers,NFL,2161
mj stewart,DB,nonwhite,2018,tampa_bay_buccaneers,NFL,2162
brodney pool,DB,nonwhite,2010,new_york_jets,NFL,2163
rodney mcleod,DB,nonwhite,2016,philadelphia_eagles,NFL,2164
darian stewart,DB,nonwhite,2016,denver_broncos,NFL,2165
william jackson,DB,nonwhite,2018,cincinnati_bengals,NFL,2166
mike doss,DB,nonwhite,2005,pittsburgh_steelers,NFL,2167
eric turner,DB,nonwhite,1997,seattle_seahawks,NFL,2168
cortland finnegan,DB,nonwhite,2010,tennessee_titans,NFL,2169
brandon carr,DB,nonwhite,2013,detroit_lions,NFL,2170
mark murphy,DB,white,1984,washington_redskins,NFL,2171
chris green,DB,nonwhite,1992,buffalo_bills,NFL,2172
aqib talib,DB,nonwhite,2013,carolina_panthers,NFL,2173
brandon flowers,DB,nonwhite,2016,kansas_city_chiefs,NFL,2174
stanford routt,DB,nonwhite,2008,oakland_raiders,NFL,2175
jason david,DB,nonwhite,2006,indianapolis_colts,NFL,2176
kenneth gant,DB,nonwhite,1991,dallas_cowboys,NFL,2177
trumaine mcbride,DB,nonwhite,2013,dallas_cowboys,NFL,2178
chris houston,DB,nonwhite,2013,detroit_lions,NFL,2179
brian dawkins,DB,nonwhite,2008,arizona_cardinals,NFL,2180
crevon leblanc,DB,nonwhite,2016,minnesota_vikings,NFL,2181
craig steltz,DB,white,2009,green_bay_packers,NFL,2182
anthony brown,DB,nonwhite,2018,dallas_cowboys,NFL,2183
kerry rhodes,DB,nonwhite,2008,new_york_jets,NFL,2184
darryl pollard,DB,nonwhite,1989,los_angeles_rams,NFL,2185
dewey mcdonald,DB,nonwhite,2015,indianapolis_colts,NFL,2186
tim collier,DB,nonwhite,1983,los_angeles_rams,NFL,2187
tim watson,DB,nonwhite,1993,kansas_city_chiefs,NFL,2188
chris johnson,DB,nonwhite,2008,oakland_raiders,NFL,2189
ryan clark,DB,nonwhite,2013,oakland_raiders,NFL,2190
godwin igwebuike,DB,nonwhite,2018,san_francisco_49ers,NFL,2191
chris owens,DB,nonwhite,2013,baltimore_ravens,NFL,2192
lawyer milloy,DB,nonwhite,2001,buffalo_bills,NFL,2193
abram elam,DB,nonwhite,2006,cleveland_browns,NFL,2194
tim mcdonald,DB,nonwhite,1998,san_francisco_49ers,NFL,2195
trey marshall,DB,nonwhite,2018,denver_broncos,NFL,2196
brandon meriweather,DB,nonwhite,2008,oakland_raiders,NFL,2197
mike hilton,DB,nonwhite,2018,tennessee_titans,NFL,2198
fred bennett,DB,nonwhite,2010,cincinnati_bengals,NFL,2199
clinton hart,DB,nonwhite,2005,kansas_city_chiefs,NFL,2200
eric wright,DB,nonwhite,1981,dallas_cowboys,NFL,2201
desmond king,DB,nonwhite,2018,baltimore_ravens,NFL,2202
denzel rice,DB,nonwhite,2016,houston_texans,NFL,2203
kevin byard,DB,nonwhite,2018,tennessee_titans,NFL,2204
jimmie ward,DB,nonwhite,2016,arizona_cardinals,NFL,2205
chris harris,DB,nonwhite,2016,denver_broncos,NFL,2206
jerraud powers,DB,nonwhite,2016,baltimore_ravens,NFL,2207
josh barrett,DB,nonwhite,2009,cincinnati_bengals,NFL,2208
marquez pope,DB,nonwhite,1998,san_francisco_49ers,NFL,2209
trayvon henderson,DB,nonwhite,2018,cincinnati_bengals,NFL,2210
karl joseph,DB,nonwhite,2016,baltimore_ravens,NFL,2211
antonio langham,DB,nonwhite,1998,new_york_jets,NFL,2212
lyle blackwood,DB,white,1981,san_diego_chargers,NFL,2213
carlos rogers,DB,nonwhite,2005,seattle_seahawks,NFL,2214
james bradberry,DB,nonwhite,2016,washington_redskins,NFL,2215
bennie blades,DB,nonwhite,1991,detroit_lions,NFL,2216
donte jackson,DB,nonwhite,2018,carolina_panthers,NFL,2217
leon hall,DB,nonwhite,2016,cincinnati_bengals,NFL,2218
raven greene,DB,nonwhite,2018,miami_dolphins,NFL,2219
derrick jones,DB,nonwhite,2018,atlanta_falcons,NFL,2220
deangelo hall,DB,nonwhite,2013,washington_redskins,NFL,2221
omar stoutmire,DB,nonwhite,2006,dallas_cowboys,NFL,2222
jacques reeves,DB,nonwhite,2006,dallas_cowboys,NFL,2223
andre waters,DB,nonwhite,1988,philadelphia_eagles,NFL,2224
walt aikens,DB,nonwhite,2018,miami_dolphins,NFL,2225
janoris jenkins,DB,nonwhite,2016,new_york_giants,NFL,2226
jason mccourty,DB,nonwhite,2018,tennessee_titans,NFL,2227
atari bigby,DB,nonwhite,2009,arizona_cardinals,NFL,2228
jacob lacey,DB,nonwhite,2010,indianapolis_colts,NFL,2229
todd bell,DB,nonwhite,1988,philadelphia_eagles,NFL,2230
reed doughty,DB,white,2012,washington_redskins,NFL,2231
marcus allen,DB,nonwhite,2018,pittsburgh_steelers,NFL,2232
jairus byrd,DB,nonwhite,2016,buffalo_bills,NFL,2233
eric johnson,DB,white,2003,oakland_raiders,NFL,2234
al harris,DB,nonwhite,2007,new_york_giants,NFL,2235
nick collins,DB,nonwhite,2009,arizona_cardinals,NFL,2236
travis fisher,DB,nonwhite,2003,carolina_panthers,NFL,2237
brian kelly,DB,nonwhite,2006,new_orleans_saints,NFL,2238
bill bates,DB,white,1985,dallas_cowboys,NFL,2239
kyle arrington,DB,nonwhite,2013,baltimore_ravens,NFL,2240
eric weddle,DB,white,2016,baltimore_ravens,NFL,2241
kentrell brice,DB,nonwhite,2016,atlanta_falcons,NFL,2242
darius butler,DB,nonwhite,2010,indianapolis_colts,NFL,2243
michael stewart,DB,nonwhite,1994,new_york_jets,NFL,2244
marcell harris,DB,nonwhite,2018,dallas_cowboys,NFL,2245
deon grant,DB,nonwhite,2010,detroit_lions,NFL,2246
kareem jackson,DB,nonwhite,2018,houston_texans,NFL,2247
lamarcus joyner,DB,nonwhite,2018,los_angeles_rams,NFL,2248
henry jones,DB,nonwhite,1993,buffalo_bills,NFL,2249
issiac holt,DB,nonwhite,1991,dallas_cowboys,NFL,2250
kenneth durden,DB,nonwhite,2018,tennessee_titans,NFL,2251
louis delmas,DB,nonwhite,2010,detroit_lions,NFL,2252
dana mclemore,DB,nonwhite,1987,los_angeles_rams,NFL,2253
sean considine,DB,white,2010,jacksonville_jaguars,NFL,2254
jeff burris,DB,nonwhite,1998,indianapolis_colts,NFL,2255
craig newsome,DB,nonwhite,1998,san_francisco_49ers,NFL,2256
dominique hatfield,DB,nonwhite,2018,los_angeles_rams,NFL,2257
mark roman,DB,nonwhite,2003,cincinnati_bengals,NFL,2258
terrance shaw,DB,nonwhite,2001,oakland_raiders,NFL,2259
brandon underwood,DB,nonwhite,2009,arizona_cardinals,NFL,2260
robert griffith,DB,nonwhite,1998,atlanta_falcons,NFL,2261
josh bullocks,DB,nonwhite,2006,atlanta_falcons,NFL,2262
captain munnerlyn,DB,nonwhite,2016,carolina_panthers,NFL,2263
cato june,DB,nonwhite,2006,indianapolis_colts,NFL,2264
fulton walker,DB,nonwhite,1984,san_diego_chargers,NFL,2265
bruce pickens,DB,nonwhite,1993,kansas_city_chiefs,NFL,2266
joshua kalu,DB,nonwhite,2018,jacksonville_jaguars,NFL,2267
brock marion,DB,nonwhite,2000,new_york_jets,NFL,2268
matt bowen,DB,white,2002,atlanta_falcons,NFL,2269
tom nelson,DB,white,2010,cincinnati_bengals,NFL,2270
tracy walker,DB,nonwhite,2018,detroit_lions,NFL,2271
nate allen,DB,nonwhite,2016,oakland_raiders,NFL,2272
malcolm jenkins,DB,nonwhite,2016,philadelphia_eagles,NFL,2273
lucious smith,DB,nonwhite,1984,san_diego_chargers,NFL,2274
adrian colbert,DB,nonwhite,2018,indianapolis_colts,NFL,2275
kelly herndon,DB,nonwhite,2006,seattle_seahawks,NFL,2276
antwaun molden,DB,nonwhite,2011,denver_broncos,NFL,2277
antrel rolle,DB,nonwhite,2010,arizona_cardinals,NFL,2278
curome cox,DB,nonwhite,2006,kansas_city_chiefs,NFL,2279
tashaun gipson,DB,nonwhite,2018,jacksonville_jaguars,NFL,2280
quinten rollins,DB,nonwhite,2016,new_york_giants,NFL,2281
jourdan lewis,DB,nonwhite,2018,cincinnati_bengals,NFL,2282
danieal manning,DB,nonwhite,2011,houston_texans,NFL,2283
matt giordano,DB,white,2006,jacksonville_jaguars,NFL,2284
michael davis,DB,nonwhite,2018,seattle_seahawks,NFL,2285
dane cruikshank,DB,nonwhite,2018,tennessee_titans,NFL,2286
ryan mcneil,DB,nonwhite,2001,san_diego_chargers,NFL,2287
tyrone culver,DB,nonwhite,2010,cincinnati_bengals,NFL,2288
donovan olumba,DB,nonwhite,2018,houston_texans,NFL,2289
tyrone carter,DB,nonwhite,2006,pittsburgh_steelers,NFL,2290
michael huff,DB,nonwhite,2012,oakland_raiders,NFL,2291
ahkello witherspoon,DB,nonwhite,2018,denver_broncos,NFL,2292
aaron glenn,DB,nonwhite,2002,new_york_jets,NFL,2293
jalen davis,DB,nonwhite,2018,baltimore_ravens,NFL,2294
donovan greer,DB,nonwhite,1999,buffalo_bills,NFL,2295
nathan jones,DB,nonwhite,2004,seattle_seahawks,NFL,2296
kenny moore,DB,nonwhite,2018,houston_texans,NFL,2297
jamal adams,DB,nonwhite,2018,new_york_jets,NFL,2298
leodis mckelvin,DB,nonwhite,2016,buffalo_bills,NFL,2299
justin evans,DB,nonwhite,2018,tampa_bay_buccaneers,NFL,2300
ricky manning,DB,nonwhite,2003,carolina_panthers,NFL,2301
terrence mcgee,DB,nonwhite,2008,buffalo_bills,NFL,2302
ike taylor,DB,nonwhite,2014,pittsburgh_steelers,NFL,2303
kevin williams,DB,nonwhite,2000,new_york_jets,NFL,2304
adonis alexander,DB,nonwhite,2018,denver_broncos,NFL,2305
dominique rodgerscromartie,DB,nonwhite,2016,arizona_cardinals,NFL,2306
allen rossum,DB,nonwhite,2006,atlanta_falcons,NFL,2307
denzel ward,DB,nonwhite,2018,cincinnati_bengals,NFL,2308
michael lewis,DB,nonwhite,2003,philadelphia_eagles,NFL,2309
solomon wilcots,DB,nonwhite,1989,cincinnati_bengals,NFL,2310
will allen,DB,nonwhite,2015,pittsburgh_steelers,NFL,2311
ray buchanan,DB,nonwhite,1998,atlanta_falcons,NFL,2312
jamal carter,DB,nonwhite,2018,denver_broncos,NFL,2313
sammy knight,DB,nonwhite,2006,kansas_city_chiefs,NFL,2314
david fulcher,DB,nonwhite,1989,cincinnati_bengals,NFL,2315
devin hester,DB,nonwhite,2016,baltimore_ravens,NFL,2316
bryan scott,DB,nonwhite,2003,atlanta_falcons,NFL,2317
matt stevens,DB,white,2001,houston_texans,NFL,2318
jc jackson,DB,nonwhite,2018,washington_redskins,NFL,2319
michael hunter,DB,nonwhite,2016,new_york_giants,NFL,2320
eric harris,DB,white,1983,los_angeles_rams,NFL,2321
darius slay,DB,nonwhite,2018,detroit_lions,NFL,2322
rodney harrison,DB,nonwhite,2008,san_diego_chargers,NFL,2323
jonathan wilhite,DB,nonwhite,2009,jacksonville_jaguars,NFL,2324
corey raymond,DB,nonwhite,1995,detroit_lions,NFL,2325
brandon williams,DB,nonwhite,2016,seattle_seahawks,NFL,2326
kevin payne,DB,nonwhite,2009,green_bay_packers,NFL,2327
steve gregory,DB,white,2013,baltimore_ravens,NFL,2328
eddie pleasant,DB,nonwhite,2016,houston_texans,NFL,2329
bradley mcdougald,DB,nonwhite,2018,seattle_seahawks,NFL,2330
mark collins,DB,nonwhite,1994,los_angeles_raiders,NFL,2331
darren carrington,DB,nonwhite,1994,pittsburgh_steelers,NFL,2332
dwight smith,DB,nonwhite,2003,oakland_raiders,NFL,2333
devin bush,DB,nonwhite,2000,tampa_bay_buccaneers,NFL,2334
brice mccain,DB,nonwhite,2016,houston_texans,NFL,2335
ty law,DB,nonwhite,2001,st_louis_rams,NFL,2336
champ bailey,DB,nonwhite,2012,denver_broncos,NFL,2337
chip vaughn,DB,nonwhite,2010,indianapolis_colts,NFL,2338
rontez miles,DB,nonwhite,2016,new_york_jets,NFL,2339
eric thomas,DB,nonwhite,1989,cincinnati_bengals,NFL,2340
devin mccourty,DB,nonwhite,2016,baltimore_ravens,NFL,2341
aaron beasley,DB,nonwhite,1996,jacksonville_jaguars,NFL,2342
william middleton,DB,nonwhite,2009,jacksonville_jaguars,NFL,2343
paul oliver,DB,nonwhite,2008,denver_broncos,NFL,2344
willie buchanon,DB,nonwhite,1981,cincinnati_bengals,NFL,2345
ladarius gunter,DB,nonwhite,2016,atlanta_falcons,NFL,2346
ej gaines,DB,nonwhite,2016,los_angeles_rams,NFL,2347
rasul douglas,DB,nonwhite,2018,philadelphia_eagles,NFL,2348
chad cota,DB,white,1996,carolina_panthers,NFL,2349
derrick martin,DB,nonwhite,2007,baltimore_ravens,NFL,2350
troy hill,DB,nonwhite,2018,los_angeles_rams,NFL,2351
justin tryon,DB,nonwhite,2010,jacksonville_jaguars,NFL,2352
kelly jennings,DB,nonwhite,2011,seattle_seahawks,NFL,2353
ed reed,DB,nonwhite,2008,baltimore_ravens,NFL,2354
haruki nakamura,DB,white,2012,washington_redskins,NFL,2355
