player_name,player_position,race,example_year,example_team,league_level,player_id
bradley sowell,OL,white,2018,seattle_seahawks,NFL,881
scott wells,OL,white,2013,houston_texans,NFL,882
dustin stanton,OL,white,2018,arizona_cardinals,NFL,883
jd walton,OL,white,2014,denver_broncos,NFL,884
marcus cannon,OL,nonwhite,2015,indianapolis_colts,NFL,885
charlie johnson,OL,nonwhite,2010,dallas_cowboys,NFL,886
alex redmond,OL,white,2018,cincinnati_bengals,NFL,887
bryant mckinnie,OL,nonwhite,2012,baltimore_ravens,NFL,888
louis vasquez,OL,nonwhite,2011,baltimore_ravens,NFL,889
rex hadnot,OL,nonwhite,2010,denver_broncos,NFL,890
mark glowinski,OL,white,2016,seattle_seahawks,NFL,891
roderick johnson,OL,nonwhite,2018,houston_texans,NFL,892
corey levin,OL,white,2018,tennessee_titans,NFL,893
will montgomery,OL,white,2012,denver_broncos,NFL,894
joseph noteboom,OL,nonwhite,2018,los_angeles_rams,NFL,895
alex light,OL,white,2018,green_bay_packers,NFL,896
eric winston,OL,white,2011,cincinnati_bengals,NFL,897
cooper carlisle,OL,white,2012,oakland_raiders,NFL,898
michael ola,OL,nonwhite,2018,atlanta_falcons,NFL,899
chris snee,OL,white,2010,philadelphia_eagles,NFL,900
byron bell,OL,nonwhite,2018,atlanta_falcons,NFL,901
kyle devan,OL,white,2010,jacksonville_jaguars,NFL,902
cordy glenn,OL,nonwhite,2018,cincinnati_bengals,NFL,903
cole croston,OL,white,2018,washington_redskins,NFL,904
dallas reynolds,OL,white,2013,dallas_cowboys,NFL,905
will house,OL,white,2018,arizona_cardinals,NFL,906
kelvin beachum,OL,nonwhite,2013,baltimore_ravens,NFL,907
mike pouncey,OL,nonwhite,2016,buffalo_bills,NFL,908
davin joseph,OL,nonwhite,2014,st_louis_rams,NFL,909
rob havenstein,OL,white,2016,los_angeles_rams,NFL,910
justin pugh,OL,white,2016,philadelphia_eagles,NFL,911
rob sims,OL,nonwhite,2013,detroit_lions,NFL,912
travis swanson,OL,white,2016,detroit_lions,NFL,913
rodger saffold,OL,nonwhite,2018,los_angeles_rams,NFL,914
conor mcdermott,OL,white,2018,buffalo_bills,NFL,915
mike windt,OL,white,2016,oakland_raiders,NFL,916
zach banner,OL,nonwhite,2018,pittsburgh_steelers,NFL,917
austin blythe,OL,white,2018,los_angeles_rams,NFL,918
christian westerman,OL,white,2018,cincinnati_bengals,NFL,919
germain ifedi,OL,nonwhite,2016,seattle_seahawks,NFL,920
andrew gardner,OL,white,2012,jacksonville_jaguars,NFL,921
ryan wendell,OL,white,2012,baltimore_ravens,NFL,922
jared gaither,OL,nonwhite,2011,baltimore_ravens,NFL,923
steve vallos,OL,white,2011,cincinnati_bengals,NFL,924
stefen wisniewski,OL,white,2016,oakland_raiders,NFL,925
langston walker,OL,nonwhite,2010,oakland_raiders,NFL,926
jeff backus,OL,white,2010,detroit_lions,NFL,927
eben britton,OL,white,2013,green_bay_packers,NFL,928
patrick omameh,OL,nonwhite,2018,jacksonville_jaguars,NFL,929
chris kemoeatu,OL,nonwhite,2010,oakland_raiders,NFL,930
eric kush,OL,white,2018,buffalo_bills,NFL,931
montrae holland,OL,nonwhite,2010,houston_texans,NFL,932
edwin williams,OL,nonwhite,2010,new_york_giants,NFL,933
robert brewster,OL,nonwhite,2010,houston_texans,NFL,934
lyle sendlein,OL,white,2015,arizona_cardinals,NFL,935
austin corbett,OL,white,2018,cleveland_browns,NFL,936
jake matthews,OL,white,2016,atlanta_falcons,NFL,937
bobbie williams,OL,nonwhite,2011,cincinnati_bengals,NFL,938
dion dawkins,OL,nonwhite,2018,buffalo_bills,NFL,939
trent williams,OL,nonwhite,2016,washington_redskins,NFL,940
jordan simmons,OL,nonwhite,2018,seattle_seahawks,NFL,941
spencer long,OL,white,2016,washington_redskins,NFL,942
greg warren,OL,white,2011,houston_texans,NFL,943
jason peters,OL,nonwhite,2018,philadelphia_eagles,NFL,944
lonie paxton,OL,white,2011,denver_broncos,NFL,945
zach fulton,OL,nonwhite,2015,houston_texans,NFL,946
khalif barnes,OL,nonwhite,2014,oakland_raiders,NFL,947
john miller,OL,nonwhite,2018,buffalo_bills,NFL,948
sebastian vollmer,OL,white,2015,new_york_jets,NFL,949
joe dahl,OL,white,2018,detroit_lions,NFL,950
tyler larsen,OL,white,2016,carolina_panthers,NFL,951
austin schlottmann,OL,white,2018,denver_broncos,NFL,952
robert turner,OL,white,2013,tennessee_titans,NFL,953
corey linsley,OL,white,2016,seattle_seahawks,NFL,954
ryan hunter,OL,white,2018,kansas_city_chiefs,NFL,955
austin howard,OL,nonwhite,2016,houston_texans,NFL,956
kyle long,OL,white,2018,green_bay_packers,NFL,957
donald penn,OL,nonwhite,2016,oakland_raiders,NFL,958
ty nsekhe,OL,nonwhite,2015,tampa_bay_buccaneers,NFL,959
erik magnuson,OL,white,2018,dallas_cowboys,NFL,960
branden albert,OL,nonwhite,2016,kansas_city_chiefs,NFL,961
brandon shell,OL,nonwhite,2018,new_york_jets,NFL,962
jared veldheer,OL,white,2018,denver_broncos,NFL,963
jon toth,OL,white,2018,new_york_jets,NFL,964
olin kreutz,OL,white,2011,houston_texans,NFL,965
mike brisiel,OL,white,2011,houston_texans,NFL,966
joe staley,OL,white,2018,oakland_raiders,NFL,967
joe thomas,OL,white,2012,cleveland_browns,NFL,968
chris hubbard,OL,nonwhite,2016,pittsburgh_steelers,NFL,969
elijah nkansah,OL,nonwhite,2018,seattle_seahawks,NFL,970
wes schweitzer,OL,white,2018,atlanta_falcons,NFL,971
andre smith,OL,nonwhite,2010,cincinnati_bengals,NFL,972
sam baker,OL,white,2012,atlanta_falcons,NFL,973
martinas rankin,OL,nonwhite,2018,houston_texans,NFL,974
andrew wylie,OL,white,2018,green_bay_packers,NFL,975
joe barksdale,OL,nonwhite,2016,denver_broncos,NFL,976
dj humphries,OL,nonwhite,2018,arizona_cardinals,NFL,977
cornelius edison,OL,nonwhite,2018,jacksonville_jaguars,NFL,978
john wetzel,OL,white,2016,arizona_cardinals,NFL,979
kevin zeitler,OL,white,2015,cincinnati_bengals,NFL,980
jonathan cooper,OL,nonwhite,2018,washington_redskins,NFL,981
jordan black,OL,white,2010,jacksonville_jaguars,NFL,982
mason cole,OL,white,2018,arizona_cardinals,NFL,983
justin mccray,OL,nonwhite,2018,atlanta_falcons,NFL,984
david stewart,OL,nonwhite,2010,tennessee_titans,NFL,985
cody wallace,OL,white,2013,pittsburgh_steelers,NFL,986
marshall newhouse,OL,nonwhite,2016,new_york_giants,NFL,987
dennis roland,OL,white,2010,cincinnati_bengals,NFL,988
jake fisher,OL,white,2018,cincinnati_bengals,NFL,989
quinton spain,OL,nonwhite,2018,jacksonville_jaguars,NFL,990
denver kirkland,OL,nonwhite,2016,denver_broncos,NFL,991
justin murray,OL,nonwhite,2018,denver_broncos,NFL,992
clint boling,OL,white,2018,cincinnati_bengals,NFL,993
bj finney,OL,white,2016,buffalo_bills,NFL,994
brendan mahon,OL,white,2018,carolina_panthers,NFL,995
jake long,OL,white,2016,minnesota_vikings,NFL,996
evan mathis,OL,white,2014,philadelphia_eagles,NFL,997
chukwuma okorafor,OL,nonwhite,2018,pittsburgh_steelers,NFL,998
roberto garza,OL,white,2013,green_bay_packers,NFL,999
steve hutchinson,OL,white,2011,new_orleans_saints,NFL,1000
floyd womack,OL,nonwhite,2010,cleveland_browns,NFL,1001
jake scott,OL,white,2010,tennessee_titans,NFL,1002
kenny wiggins,OL,white,2018,denver_broncos,NFL,1003
dan feeney,OL,white,2018,los_angeles_rams,NFL,1004
sam young,OL,white,2018,buffalo_bills,NFL,1005
travis frederick,OL,white,2018,dallas_cowboys,NFL,1006
samson satele,OL,nonwhite,2010,miami_dolphins,NFL,1007
lucas patrick,OL,white,2018,atlanta_falcons,NFL,1008
quenton nelson,OL,white,2018,houston_texans,NFL,1009
john jerry,OL,nonwhite,2016,cincinnati_bengals,NFL,1010
mike person,OL,white,2016,kansas_city_chiefs,NFL,1011
jonotthan harrison,OL,nonwhite,2016,indianapolis_colts,NFL,1012
mike iupati,OL,nonwhite,2012,san_francisco_49ers,NFL,1013
frank ragnow,OL,white,2018,detroit_lions,NFL,1014
brent qvale,OL,white,2018,houston_texans,NFL,1015
anthony castonzo,OL,white,2015,indianapolis_colts,NFL,1016
marcus henry,OL,white,2018,seattle_seahawks,NFL,1017
kc mcdermott,OL,white,2018,jacksonville_jaguars,NFL,1018
elijah wilkinson,OL,nonwhite,2018,denver_broncos,NFL,1019
jonathan scott,OL,nonwhite,2010,oakland_raiders,NFL,1020
marcus martin,OL,nonwhite,2016,atlanta_falcons,NFL,1021
mansfield wrotto,OL,nonwhite,2010,cincinnati_bengals,NFL,1022
eric wood,OL,white,2016,buffalo_bills,NFL,1023
tony hills,OL,nonwhite,2016,carolina_panthers,NFL,1024
weston richburg,OL,white,2018,oakland_raiders,NFL,1025
nate solder,OL,white,2018,cleveland_browns,NFL,1026
terron armstead,OL,nonwhite,2016,los_angeles_rams,NFL,1027
joe berger,OL,white,2016,minnesota_vikings,NFL,1028
vernon carey,OL,nonwhite,2010,tennessee_titans,NFL,1029
matt paradis,OL,white,2016,denver_broncos,NFL,1030
jason kelce,OL,white,2018,pittsburgh_steelers,NFL,1031
max unger,OL,white,2018,atlanta_falcons,NFL,1032
adam snyder,OL,white,2013,seattle_seahawks,NFL,1033
eric steinbach,OL,white,2010,cleveland_browns,NFL,1034
kendall lamm,OL,nonwhite,2018,houston_texans,NFL,1035
shawn lauvao,OL,nonwhite,2016,washington_redskins,NFL,1036
ted karras,OL,white,2016,buffalo_bills,NFL,1037
eugene monroe,OL,nonwhite,2010,baltimore_ravens,NFL,1038
rees odhiambo,OL,nonwhite,2016,atlanta_falcons,NFL,1039
rod taylor,OL,nonwhite,2018,cincinnati_bengals,NFL,1040
wade smith,OL,nonwhite,2011,houston_texans,NFL,1041
forrest lamp,OL,white,2018,los_angeles_chargers,NFL,1042
connor williams,OL,white,2018,cincinnati_bengals,NFL,1043
ronnie stanley,OL,nonwhite,2016,baltimore_ravens,NFL,1044
bradley bozeman,OL,white,2018,baltimore_ravens,NFL,1045
dakota dozier,OL,nonwhite,2018,houston_texans,NFL,1046
ryan jensen,OL,white,2018,baltimore_ravens,NFL,1047
duane brown,OL,nonwhite,2016,houston_texans,NFL,1048
kyle fuller,OL,nonwhite,2018,washington_redskins,NFL,1049
michael oher,OL,nonwhite,2012,baltimore_ravens,NFL,1050
gosder cherilus,OL,nonwhite,2015,tampa_bay_buccaneers,NFL,1051
joseph cheek,OL,white,2018,cincinnati_bengals,NFL,1052
nick martin,OL,white,2018,houston_texans,NFL,1053
bryan bulaga,OL,white,2014,seattle_seahawks,NFL,1054
tony bergstrom,OL,white,2018,washington_redskins,NFL,1055
chris williams,OL,nonwhite,2010,new_york_giants,NFL,1056
patrick mannelly,OL,white,2010,new_york_giants,NFL,1057
damien woody,OL,nonwhite,2010,new_york_jets,NFL,1058
josh andrews,OL,nonwhite,2018,philadelphia_eagles,NFL,1059
cody whitehair,OL,white,2016,green_bay_packers,NFL,1060
jeff saturday,OL,white,2010,cincinnati_bengals,NFL,1061
anthony collins,OL,nonwhite,2011,cincinnati_bengals,NFL,1062
brandon parker,OL,nonwhite,2018,oakland_raiders,NFL,1063
braden smith,OL,white,2018,houston_texans,NFL,1064
joey hunt,OL,white,2018,seattle_seahawks,NFL,1065
jake campos,OL,white,2018,dallas_cowboys,NFL,1066
jamil demby,OL,white,2018,los_angeles_rams,NFL,1067
leonard wester,OL,white,2016,tampa_bay_buccaneers,NFL,1068
geoff schwartz,OL,white,2013,kansas_city_chiefs,NFL,1069
marcus mcneill,OL,nonwhite,2010,cincinnati_bengals,NFL,1070
cedric ogbuehi,OL,nonwhite,2018,cincinnati_bengals,NFL,1071
paul fanaika,OL,white,2014,arizona_cardinals,NFL,1072
demar dotson,OL,nonwhite,2018,tampa_bay_buccaneers,NFL,1073
stephen peterman,OL,white,2010,detroit_lions,NFL,1074
jonathan goodwin,OL,nonwhite,2013,seattle_seahawks,NFL,1075
king dunlap,OL,nonwhite,2016,oakland_raiders,NFL,1076
evan smith,OL,white,2013,green_bay_packers,NFL,1077
brian oneill,OL,white,2018,jacksonville_jaguars,NFL,1078
david bakhtiari,OL,white,2016,arizona_cardinals,NFL,1079
rich seubert,OL,white,2010,new_york_giants,NFL,1080
korey cunningham,OL,nonwhite,2018,arizona_cardinals,NFL,1081
greg senat,OL,nonwhite,2018,los_angeles_rams,NFL,1082
bobby massie,OL,nonwhite,2018,los_angeles_rams,NFL,1083
willie colon,OL,nonwhite,2012,denver_broncos,NFL,1084
jahri evans,OL,nonwhite,2016,carolina_panthers,NFL,1085
michael dunn,OL,white,2018,jacksonville_jaguars,NFL,1086
ryan kelly,OL,white,2018,indianapolis_colts,NFL,1087
alex mack,OL,white,2016,atlanta_falcons,NFL,1088
aaron neary,OL,white,2018,los_angeles_rams,NFL,1089
taylor moton,OL,nonwhite,2018,carolina_panthers,NFL,1090
sean locklear,OL,nonwhite,2012,washington_redskins,NFL,1091
tj lang,OL,white,2016,atlanta_falcons,NFL,1092
dillon gordon,OL,nonwhite,2016,kansas_city_chiefs,NFL,1093
luke joeckel,OL,white,2013,jacksonville_jaguars,NFL,1094
justin britt,OL,white,2014,seattle_seahawks,NFL,1095
taylor decker,OL,white,2018,detroit_lions,NFL,1096
laadrian waddle,OL,nonwhite,2015,new_york_jets,NFL,1097
john greco,OL,white,2018,cleveland_browns,NFL,1098
denzelle good,OL,nonwhite,2018,oakland_raiders,NFL,1099
laken tomlinson,OL,nonwhite,2018,los_angeles_chargers,NFL,1100
chris morris,OL,white,2010,carolina_panthers,NFL,1101
cam robinson,OL,nonwhite,2018,jacksonville_jaguars,NFL,1102
brandon brooks,OL,nonwhite,2018,philadelphia_eagles,NFL,1103
kevin boothe,OL,nonwhite,2013,dallas_cowboys,NFL,1104
storm norton,OL,white,2018,seattle_seahawks,NFL,1105
brad meester,OL,white,2012,jacksonville_jaguars,NFL,1106
rj prince,OL,nonwhite,2018,tennessee_titans,NFL,1107
marcus gilbert,OL,nonwhite,2016,pittsburgh_steelers,NFL,1108
nick hardwick,OL,white,2011,baltimore_ravens,NFL,1109
jesse davis,OL,white,2018,baltimore_ravens,NFL,1110
sean harlow,OL,white,2018,atlanta_falcons,NFL,1111
harvey dahl,OL,white,2013,cincinnati_bengals,NFL,1112
chris myers,OL,white,2011,houston_texans,NFL,1113
greg robinson,OL,nonwhite,2016,los_angeles_rams,NFL,1114
frank omiyale,OL,nonwhite,2010,new_york_giants,NFL,1115
andrew norwell,OL,white,2018,jacksonville_jaguars,NFL,1116
chris spencer,OL,nonwhite,2012,houston_texans,NFL,1117
antoine caldwell,OL,nonwhite,2012,jacksonville_jaguars,NFL,1118
jason spriggs,OL,white,2016,washington_redskins,NFL,1119
brian allen,OL,white,2018,los_angeles_rams,NFL,1120
tom compton,OL,white,2016,atlanta_falcons,NFL,1121
russell bodine,OL,white,2018,cincinnati_bengals,NFL,1122
lance louis,OL,nonwhite,2015,indianapolis_colts,NFL,1123
richie incognito,OL,white,2016,buffalo_bills,NFL,1124
shaun ohara,OL,white,2010,philadelphia_eagles,NFL,1125
marshal yanda,OL,white,2012,baltimore_ravens,NFL,1126
kris dielman,OL,white,2011,baltimore_ravens,NFL,1127
kyle murphy,OL,white,2018,los_angeles_rams,NFL,1128
todd herremans,OL,white,2015,indianapolis_colts,NFL,1129
mike mcglinchey,OL,white,2018,san_francisco_49ers,NFL,1130
will richardson,OL,nonwhite,2018,jacksonville_jaguars,NFL,1131
todd mcclure,OL,white,2012,atlanta_falcons,NFL,1132
paul mcquistan,OL,white,2013,seattle_seahawks,NFL,1133
kevin shaffer,OL,white,2010,new_york_giants,NFL,1134
jermon bushrod,OL,nonwhite,2013,dallas_cowboys,NFL,1135
brian winters,OL,white,2015,new_york_jets,NFL,1136
lane johnson,OL,white,2018,philadelphia_eagles,NFL,1137
joshua garnett,OL,nonwhite,2016,san_francisco_49ers,NFL,1138
nick gates,OL,white,2018,new_york_giants,NFL,1139
donald stephenson,OL,nonwhite,2016,kansas_city_chiefs,NFL,1140
chance warmack,OL,nonwhite,2018,tennessee_titans,NFL,1141
adam koets,OL,white,2010,carolina_panthers,NFL,1142
cameron hunt,OL,white,2018,oakland_raiders,NFL,1143
corey robinson,OL,nonwhite,2016,detroit_lions,NFL,1144
kolton miller,OL,white,2018,oakland_raiders,NFL,1145
brandon linder,OL,white,2018,jacksonville_jaguars,NFL,1146
oniel cousins,OL,nonwhite,2013,cleveland_browns,NFL,1147
david diehl,OL,white,2010,washington_redskins,NFL,1148
chad slade,OL,nonwhite,2018,houston_texans,NFL,1149
orlando brown,OL,nonwhite,2018,baltimore_ravens,NFL,1150
matt light,OL,white,2010,indianapolis_colts,NFL,1151
anthony davis,OL,nonwhite,2013,seattle_seahawks,NFL,1152
daniel kilgore,OL,white,2016,san_francisco_49ers,NFL,1153
ramon foster,OL,nonwhite,2016,kansas_city_chiefs,NFL,1154
joe looney,OL,nonwhite,2018,dallas_cowboys,NFL,1155
wyatt teller,OL,white,2018,buffalo_bills,NFL,1156
graham glasgow,OL,white,2018,detroit_lions,NFL,1157
seantrel henderson,OL,nonwhite,2015,buffalo_bills,NFL,1158
wesley johnson,OL,white,2016,new_york_jets,NFL,1159
taylor hearn,OL,white,2018,buffalo_bills,NFL,1160
max starks,OL,nonwhite,2010,denver_broncos,NFL,1161
charles leno,OL,nonwhite,2018,new_york_giants,NFL,1162
carl nicks,OL,nonwhite,2011,new_orleans_saints,NFL,1163
john sullivan,OL,white,2018,los_angeles_rams,NFL,1164
josh wells,OL,white,2018,jacksonville_jaguars,NFL,1165
zach strief,OL,white,2016,carolina_panthers,NFL,1166
josh sitton,OL,white,2015,arizona_cardinals,NFL,1167
joel bitonio,OL,white,2018,cleveland_browns,NFL,1168
chris clark,OL,nonwhite,2015,houston_texans,NFL,1169
cameron fleming,OL,nonwhite,2016,new_york_jets,NFL,1170
mark levoir,OL,white,2010,miami_dolphins,NFL,1171
mike otto,OL,white,2013,tennessee_titans,NFL,1172
billy price,OL,white,2018,cincinnati_bengals,NFL,1173
stephen neal,OL,nonwhite,2010,new_york_jets,NFL,1174
jeremy zuttah,OL,nonwhite,2016,baltimore_ravens,NFL,1175
reggie wells,OL,nonwhite,2012,pittsburgh_steelers,NFL,1176
justin blalock,OL,nonwhite,2012,atlanta_falcons,NFL,1177
ryan cook,OL,white,2012,cleveland_browns,NFL,1178
nate livings,OL,nonwhite,2011,cincinnati_bengals,NFL,1179
senio kelemete,OL,nonwhite,2016,carolina_panthers,NFL,1180
james ferentz,OL,white,2016,houston_texans,NFL,1181
garry gilliam,OL,nonwhite,2014,seattle_seahawks,NFL,1182
jamon meredith,OL,nonwhite,2010,carolina_panthers,NFL,1183
derrick dockery,OL,nonwhite,2010,washington_redskins,NFL,1184
dan koppen,OL,white,2012,baltimore_ravens,NFL,1185
trai essex,OL,nonwhite,2010,oakland_raiders,NFL,1186
lael collins,OL,nonwhite,2018,dallas_cowboys,NFL,1187
evan brown,OL,white,2018,new_york_giants,NFL,1188
zane beadles,OL,white,2011,denver_broncos,NFL,1189
ben grubbs,OL,nonwhite,2011,baltimore_ravens,NFL,1190
josh walker,OL,nonwhite,2016,houston_texans,NFL,1191
cole boozer,OL,white,2018,tampa_bay_buccaneers,NFL,1192
doug legursky,OL,white,2010,cincinnati_bengals,NFL,1193
phil loadholt,OL,nonwhite,2011,minnesota_vikings,NFL,1194
william beatty,OL,nonwhite,2012,dallas_cowboys,NFL,1195
dj fluker,OL,nonwhite,2018,seattle_seahawks,NFL,1196
sherrod martin,DB,nonwhite,2010,carolina_panthers,NFL,1197
walt aikens,DB,nonwhite,2018,miami_dolphins,NFL,1198
frank walker,DB,nonwhite,2010,minnesota_vikings,NFL,1199
tony brown,DB,nonwhite,2018,detroit_lions,NFL,1200
leigh bodden,DB,nonwhite,2010,miami_dolphins,NFL,1201
dewey mcdonald,DB,nonwhite,2015,indianapolis_colts,NFL,1202
rashad johnson,DB,nonwhite,2015,arizona_cardinals,NFL,1203
simeon thomas,DB,nonwhite,2018,seattle_seahawks,NFL,1204
william jackson,DB,nonwhite,2018,cincinnati_bengals,NFL,1205
jeremy clark,DB,nonwhite,2018,detroit_lions,NFL,1206
ahkello witherspoon,DB,nonwhite,2018,denver_broncos,NFL,1207
eric king,DB,nonwhite,2010,detroit_lions,NFL,1208
william gay,DB,nonwhite,2016,cincinnati_bengals,NFL,1209
marquice cole,DB,nonwhite,2012,baltimore_ravens,NFL,1210
jamal carter,DB,nonwhite,2018,denver_broncos,NFL,1211
stevie brown,DB,nonwhite,2012,washington_redskins,NFL,1212
chris maragos,DB,white,2016,philadelphia_eagles,NFL,1213
asante samuel,DB,nonwhite,2010,philadelphia_eagles,NFL,1214
johnson bademosi,DB,nonwhite,2016,detroit_lions,NFL,1215
cole luke,DB,nonwhite,2018,pittsburgh_steelers,NFL,1216
josh barrett,DB,nonwhite,2010,miami_dolphins,NFL,1217
will hill,DB,nonwhite,2013,baltimore_ravens,NFL,1218
kerry rhodes,DB,nonwhite,2010,denver_broncos,NFL,1219
troy nolan,DB,nonwhite,2010,houston_texans,NFL,1220
barry church,DB,nonwhite,2013,dallas_cowboys,NFL,1221
dmontre wade,DB,nonwhite,2018,houston_texans,NFL,1222
will allen,DB,nonwhite,2015,pittsburgh_steelers,NFL,1223
tyvis powell,DB,nonwhite,2018,dallas_cowboys,NFL,1224
chris clemons,DB,nonwhite,2014,arizona_cardinals,NFL,1225
chandon sullivan,DB,nonwhite,2018,new_york_jets,NFL,1226
charles woodson,DB,nonwhite,2013,oakland_raiders,NFL,1227
trey marshall,DB,nonwhite,2018,denver_broncos,NFL,1228
terrence mcgee,DB,nonwhite,2011,buffalo_bills,NFL,1229
chris crocker,DB,nonwhite,2010,cincinnati_bengals,NFL,1230
aaron colvin,DB,nonwhite,2018,houston_texans,NFL,1231
akeem king,DB,nonwhite,2018,seattle_seahawks,NFL,1232
cyrus jones,DB,nonwhite,2016,baltimore_ravens,NFL,1233
darryl morris,DB,nonwhite,2013,seattle_seahawks,NFL,1234
parry nickerson,DB,nonwhite,2018,detroit_lions,NFL,1235
ryan smith,DB,nonwhite,2018,tampa_bay_buccaneers,NFL,1236
delano hill,DB,nonwhite,2018,seattle_seahawks,NFL,1237
jaylen hill,DB,nonwhite,2018,baltimore_ravens,NFL,1238
bryan scott,DB,nonwhite,2010,buffalo_bills,NFL,1239
troy hill,DB,nonwhite,2018,los_angeles_rams,NFL,1240
anthony harris,DB,nonwhite,2018,minnesota_vikings,NFL,1241
captain munnerlyn,DB,nonwhite,2016,carolina_panthers,NFL,1242
cedric griffin,DB,nonwhite,2011,new_orleans_saints,NFL,1243
david rivers,DB,nonwhite,2018,tampa_bay_buccaneers,NFL,1244
tre boston,DB,nonwhite,2016,arizona_cardinals,NFL,1245
bob sanders,DB,nonwhite,2011,baltimore_ravens,NFL,1246
tarvarus mcfadden,DB,nonwhite,2018,dallas_cowboys,NFL,1247
ron parker,DB,nonwhite,2016,kansas_city_chiefs,NFL,1248
gerald sensabaugh,DB,nonwhite,2012,cleveland_browns,NFL,1249
josh norman,DB,nonwhite,2016,washington_redskins,NFL,1250
raven greene,DB,nonwhite,2018,miami_dolphins,NFL,1251
tashaun gipson,DB,nonwhite,2018,jacksonville_jaguars,NFL,1252
jamal adams,DB,nonwhite,2018,new_york_jets,NFL,1253
juston burris,DB,nonwhite,2016,new_york_jets,NFL,1254
craig steltz,DB,white,2010,green_bay_packers,NFL,1255
mike hilton,DB,nonwhite,2018,tennessee_titans,NFL,1256
haruki nakamura,DB,white,2012,washington_redskins,NFL,1257
malcolm butler,DB,nonwhite,2016,new_york_jets,NFL,1258
eugene wilson,DB,nonwhite,2010,houston_texans,NFL,1259
kayvon webster,DB,nonwhite,2016,denver_broncos,NFL,1260
chris owens,DB,nonwhite,2013,baltimore_ravens,NFL,1261
corey webster,DB,nonwhite,2010,philadelphia_eagles,NFL,1262
derek cox,DB,nonwhite,2012,jacksonville_jaguars,NFL,1263
chris houston,DB,nonwhite,2013,detroit_lions,NFL,1264
tyrann mathieu,DB,nonwhite,2016,arizona_cardinals,NFL,1265
vontae davis,DB,nonwhite,2018,buffalo_bills,NFL,1266
karl paymah,DB,nonwhite,2010,houston_texans,NFL,1267
charles washington,DB,nonwhite,2018,cleveland_browns,NFL,1268
chris carr,DB,white,2012,pittsburgh_steelers,NFL,1269
ronald darby,DB,nonwhite,2016,buffalo_bills,NFL,1270
marcus allen,DB,nonwhite,2018,pittsburgh_steelers,NFL,1271
chris gamble,DB,nonwhite,2010,carolina_panthers,NFL,1272
patrick chung,DB,nonwhite,2016,miami_dolphins,NFL,1273
howard wilson,DB,nonwhite,2018,cleveland_browns,NFL,1274
eric rowe,DB,nonwhite,2016,pittsburgh_steelers,NFL,1275
michael griffin,DB,nonwhite,2014,tennessee_titans,NFL,1276
derwin james,DB,nonwhite,2018,los_angeles_rams,NFL,1277
harrison smith,DB,white,2016,minnesota_vikings,NFL,1278
michael hunter,DB,nonwhite,2016,new_york_giants,NFL,1279
chip vaughn,DB,nonwhite,2010,indianapolis_colts,NFL,1280
steve gregory,DB,white,2013,baltimore_ravens,NFL,1281
andrew sendejo,DB,white,2018,seattle_seahawks,NFL,1282
rafael bush,DB,nonwhite,2018,buffalo_bills,NFL,1283
quinten rollins,DB,nonwhite,2016,new_york_giants,NFL,1284
anthony madison,DB,nonwhite,2010,oakland_raiders,NFL,1285
tramaine brock,DB,nonwhite,2016,denver_broncos,NFL,1286
marqui christian,DB,nonwhite,2018,los_angeles_rams,NFL,1287
bryant mcfadden,DB,nonwhite,2010,cleveland_browns,NFL,1288
jarrett bush,DB,nonwhite,2014,seattle_seahawks,NFL,1289
robert golden,DB,nonwhite,2016,pittsburgh_steelers,NFL,1290
marqueston huff,DB,nonwhite,2016,baltimore_ravens,NFL,1291
michael hamlin,DB,nonwhite,2010,houston_texans,NFL,1292
dawan landry,DB,nonwhite,2012,jacksonville_jaguars,NFL,1293
sean davis,DB,nonwhite,2016,pittsburgh_steelers,NFL,1294
antrel rolle,DB,nonwhite,2010,dallas_cowboys,NFL,1295
jason mccourty,DB,nonwhite,2018,tennessee_titans,NFL,1296
rodney mcleod,DB,nonwhite,2016,philadelphia_eagles,NFL,1297
jim leonhard,DB,white,2012,new_york_jets,NFL,1298
marshon lattimore,DB,nonwhite,2018,dallas_cowboys,NFL,1299
brandon flowers,DB,nonwhite,2016,kansas_city_chiefs,NFL,1300
sergio brown,DB,nonwhite,2011,buffalo_bills,NFL,1301
landon collins,DB,nonwhite,2016,los_angeles_rams,NFL,1302
quintin demps,DB,nonwhite,2015,houston_texans,NFL,1303
marwin evans,DB,nonwhite,2016,atlanta_falcons,NFL,1304
kelly jennings,DB,nonwhite,2011,cincinnati_bengals,NFL,1305
ricardo allen,DB,nonwhite,2016,atlanta_falcons,NFL,1306
robert mcclain,DB,nonwhite,2016,washington_redskins,NFL,1307
dominique hatfield,DB,nonwhite,2018,los_angeles_rams,NFL,1308
steven parker,DB,nonwhite,2018,los_angeles_rams,NFL,1309
antoine winfield,DB,nonwhite,2010,minnesota_vikings,NFL,1310
marcus peters,DB,nonwhite,2018,los_angeles_rams,NFL,1311
brandon wilson,DB,nonwhite,2018,cincinnati_bengals,NFL,1312
asher allen,DB,nonwhite,2010,minnesota_vikings,NFL,1313
darius phillips,DB,nonwhite,2018,cincinnati_bengals,NFL,1314
kelvin hayden,DB,nonwhite,2013,cleveland_browns,NFL,1315
marcell harris,DB,nonwhite,2018,dallas_cowboys,NFL,1316
roderick hood,DB,nonwhite,2011,cincinnati_bengals,NFL,1317
