player_name,classification,white_score,dominant_race,headshot_url
jacob tuioti-mariner,nonwhite,12.31,latino hispanic,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bjqooiuyjv95hokkzdqk"
jacoby stevens,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gortk2qygtzwzkd5y2jc"
jacoby windmon,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ejvqgmzpnbiitpype3yt"
jadeveon clowney,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iururnv6x8iuzepggwvt"
jaelan phillips,nonwhite,39.88,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/etpp0zmoctw8uweix07f"
jahlani tavai,nonwhite,7.62,asian,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/srlewkb9utcfby1x0bhh"
jaiden woodbey,nonwhite,0.01,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/abpt2imyf75zvk10knce"
jake carlock,white,89.1,white,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qj5dclcnsxojzt9aqaiv"
jake gervase,white,100.0,white,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tgzuawrs7ra52ultqahi"
jake hansen,white,98.17,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x63vwyjtybkdrulfmr2j"
jake hummel,white,87.79,white,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mlfo46ec7co1xpoc0seo"
jalen graham,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oxlmlst1qeq1wi0hq0j6"
jalen mcleod,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kwm2mbjg8rmeeurzlrrr"
jalen reeves-maybin,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oczccxuvy4ltvjy4fhmu"
jalon walker,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hfon24jti4vkgmvkbiqd"
jalyx hunt,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cg8yroxxd3znnkt894rm"
jamal hill,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bgdos2dbar8m6nvgsnjd"
james burgess,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lsxnu97z8te9fj09nmlt"
james houston,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wrqp1yxxj1diweafto22"
james onwualu,nonwhite,9.32,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ayyajwmnum5obgz1t2na"
james pearce jr.,nonwhite,0.04,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yu8dlxrhu7oog8kgnay7"
james skalski,white,82.48,white,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oisfk729b6dkrp3f9bia"
james vaughters,nonwhite,4.28,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kovtdtv8oy1loablf0pg"
jamie sheriff,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e28cwk7tjf3r8uakkj1a"
jamien sherwood,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fvyykbueuzcivau5d9qq"
jamil muhammad,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wbzfffhzpxeqllass1cq"
jamin davis,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/opdsr5ttchmbpuyw4vgf"
jamir jones,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zb3wywulp967xjcoy8vf"
jan johnson,nonwhite,29.2,middle eastern,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wih7hud887xjjcpwcn84"
jared ivey,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fqigdowq0uvjnr0acx4e"
jared verse,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rapkhulnj8vsblkkgcca"
jason johnson,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s8jpjloo1vg2sxosj120"
jatavis brown,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/scelbwnmjd63zpzfnca8"
javin white,nonwhite,0.67,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hlqkn5qdub5nq1g8en7b"
jay higgins,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zsbevehh3h4bsqiyga5q"
jaylan ford,nonwhite,0.01,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qns0y4mrxe7icohn5ewg"
jaylen harrell,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bchqpne0r2pz0plq34pv"
jaylon carlies,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/evxurqzj007jgszo4zxz"
jaylon ferguson,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/un3gtkku0prkvucz8hg8"
jayrone elliott,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xyb2kxicxsefe6ha8wet"
jd bertrand,white,100.0,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aiooxohsxjemnkgprgqi"
jeffrey bassa,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bzt58zbyfoxwxe1nhczt"
jeremiah attaochu,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kuzyvqsygq7u44i1mvdv"
jeremiah jean-baptiste,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cdvl1mtwly6teupvjvt4"
jeremiah moon,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x2he3hockgnqfmxlxctw"
jeremiah owusu-koramoah,white,90.35,white,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/evmul3yfbefvmy1tc1ns"
jeremiah trotter jr.,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fbgpf6iqljasd4h1miw2"
jermaine johnson,nonwhite,11.54,latino hispanic,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tksswzrbrb6ndpbczqon"
jermaine johnson ii,nonwhite,0.83,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kihqeivcgubenrrjopew"
jesse luketa,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ulrqjbgiw7ukufjd1yez"
jihaad campbell,nonwhite,0.15,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vjdpuldnh2hhbqjszrx2"
jihad ward,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/btmkbywpoicg8fcgvfhc"
jimmy ciarlo,nonwhite,15.21,latino hispanic,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vcrpv0u95feynfkhtxbx"
jimmy phillips,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bnsa5bgzistypdz6cw17"
joe andreessen,white,68.91,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dxjiepgx7txqoyftigxy"
joe bachie,white,99.47,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jystq5jdj84wi0pwqzbi"
joe evans,white,93.88,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tgfeaeto9lsc5x9nqrb5"
joe giles-harris,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eh3338umczzrrmolwpur"
joe tryon,nonwhite,3.67,asian,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/phtvj1ak3aw7zuddvdnc"
joe tryon-shoyinka,nonwhite,11.29,latino hispanic,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/it6wkxysejicc83azqkd"
joe walker,nonwhite,11.38,middle eastern,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/atg9crnzdxhx8cya6eh0"
john bullock,nonwhite,42.66,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/myb1grpfohovodjjzdb6"
john daka,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vqg2kn7mcligrbxdcqo9"
jojo domann,white,51.66,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/htqh9jv53g4fxryxbd8a"
jon bostic,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t2pjyumewomvynbvdvzy"
jon rhattigan,white,87.9,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/im8y1u3b8ptowjxz56en"
jonah elliss,nonwhite,37.63,middle eastern,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f3dukr2ntse8qnsyhu3b"
jonas griffith,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n1w5sqnbearvfvkx1lyv"
jonathan celestin,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/smgmg5ghgjxm4b477bq7"
jonathan garvin,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ncbzavmy4ewcxisvqvwq"
jonathan greenard,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z49ugsnmbfkldervsiws"
jonathon cooper,nonwhite,0.01,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rzjdnsaz0sfs9v4xetov"
jordan brailford,nonwhite,0.15,asian,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jjfp39fmd7ubvkavfefa"
jordan burch,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rli6n2wa6jzapeiffwqj"
jordan fehr,white,95.6,white,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rm9jup7kzp1nsl2plggn"
jordan glasgow,white,95.56,white,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hlsrgpdfng7ya7yz583c"
jordan hicks,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nupnkxjio2iuqppmog1a"
jordan kunaszyk,white,64.28,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/czsdahph9mq2irzdrrpl"
jordan magee,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ixr3jyd3kfvwqa5qrawh"
jordan smith,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cwmamzyzsboxrapvbo2r"
jordan turner,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/epacfen9zva0gpsveb66"
jordyn brooks,nonwhite,0.01,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fqpdggqc3fngvkta63zy"
josaiah stewart,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xuhdmqisxil9rvhurdpn"
jose ramirez,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xoxzpyp9m8irwfmkrxme"
josh carraway,nonwhite,0.01,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vgpfidv5oajm79nn15tw"
josh harvey-clemons,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rhwo4c2k5gb9rnoqjlfy"
josh pearcy,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gd9elys4ichjzstp2fid"
josh ross,nonwhite,1.53,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sdqheoyuxkcsxnptfyu6"
josh smith,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/drxbjzb1nnz5vblczxfw"
josh uche,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mrtmlipyemciqc1ofxxq"
josh watson,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h1uyjqcly6xgykmhbdfn"
josh woods,nonwhite,0.01,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p6wltly2bismav4hvfvb"
joshua uche,nonwhite,23.82,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/t7ahfah5ks9tispkebd5"
josiah tauaefa,nonwhite,41.57,white,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pbiw9gdusnbc1db0o2jp"
julian okwara,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bneqayiahajlquy1dxcc"
julius welschof,white,99.92,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tgvfe8glolehjf8nbyvg"
junior colson,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b8ti4igzxg4cwjc2aidt"
justin barron,white,98.15,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zs4zturses7efusvelgx"
justin hilliard,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fiisfx97sdwp8aielcby"
justin hollins,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qu6phgfph0roj69tgp5o"
justin houston,white,94.17,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uvob2wz6eezshbjclcya"
justin march,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ehtufppr4o2lkgwgkn0d"
justin march-lillard,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ksnvl4cxa0npyau61nic"
justin phillips,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qoheaguloevozqvq4ee8"
justin strnad,nonwhite,0.29,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qeikhakzijz2ipub82bt"
k'lavon chaisson,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gc9qqj4piwlwse4spobk"
k.c. ossai,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wuteil048xz2di0jui4x"
k.j. britt,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kca9qozdfs1albiamsq0"
k.j. wright,nonwhite,0.05,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z1lt2ic9salihpdevh7p"
kaden elliss,white,66.73,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b7jmlakbznkeusvsztgo"
kahzin daniels,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/e8v5zjouk5kwpxtijp2r"
kain medrano,white,99.92,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a9c6sezqfgnpwxnc3sl2"
kalen deloach,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h0xwkptteoujqwtp08rb"
kam arnold,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ujbak0j8tardgvzqwyii"
kamal martin,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lqrmecpafdqcn7npwvd8"
kamalei correa,nonwhite,26.44,latino hispanic,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/g0bplp7d2ut9vfppgbww"
kamu grugier-hill,nonwhite,15.89,latino hispanic,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sxfai8ftbojvsdl3wvem"
kana'i mauga,nonwhite,10.81,middle eastern,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lh27qiuvou0wapxxg83j"
karene reid,nonwhite,28.72,latino hispanic,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jcv9wokifabbgw68ldu4"
kayvon thibodeaux,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dbu5kzu0gwuszwd81dcz"
keandre jones,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j3oeovnadfd6vtol8vu5"
kehinde oginni hassan,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lql6bfbmb43izb4prine"
keir thomas,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wtzpz7bs64wypd4sgrya"
kelechi anyalebechi,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jdracttcrzctkrtufvgo"
kenneth murray,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rigc9zoxjxcby06hxzob"
"kenneth murray, jr.",nonwhite,0.01,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/up14o9gpznxgcvc5xtqh"
kenny dyson,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ikgxg2vrumhdez3bu0w9"
kentrell brothers,nonwhite,7.76,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/op9zed2hki3v4rsjzwgi"
keonta jenkins,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dfm3e8943azsxp4zwpr7"
kevin minter,nonwhite,0.27,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qsgubsbwrrmfoqtdyz5d"
kevin pierre-louis,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oiqbdi5yu0xvl6kogrup"
khaleke hudson,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xlpsx6vmahvollkqjzcf"
khalil mack,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jzqh3otccfpx2aue7xys"
kiko alonso,white,86.52,white,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bratbocddqitvbqhilj5"
kingsley enagbare,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ty3h4h6l190fjiwmczlt"
kobe jones,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xdxjc4vnupkltascbzk6"
kobe king,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sdbdytvgxowtgi92inpv"
kristian welch,white,89.95,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ctdrib67gqytr9v2bnpn"
krys barnes,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xgq5wwfuk5s2frsx0ha0"
kuony deng,nonwhite,7.14,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/smsukfrjv2stikjlup79"
kylan guidry,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iqycliqwnk1popv6wbf1"
kyle kennard,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/beyc1p4pefkpswtczp4x"
kyle van noy,nonwhite,15.6,middle eastern,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kxj2hipcguahh4l60vaa"
kyron johnson,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jabk5pu7svhkmpvccsds"
l.j. fort,nonwhite,22.45,latino hispanic,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z3x0kdm8pc6wo4luvel1"
ladarius hamilton,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/reertkarzxaguz8w1mux"
landon honeycutt,white,99.91,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/awzw2cwegrsdhuo1j7od"
lavonte david,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gicyoxodiwdzvybrzddk"
leighton vander esch,white,98.76,white,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xalgzw0okmxdqjg6wyuc"
leo chenal,white,96.64,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x09uj5ta65jfceysfi2v"
levelle bailey,nonwhite,24.46,latino hispanic,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bh2dnmiacue2xuedzqdc"
liam anderson,white,100.0,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kcku0dlxcbf5trefk3qf"
logan wilson,white,100.0,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yricskcpoyoucmgfauek"
luiji vilain,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/coe0imw4gitw3llihwz1"
lukas van ness,white,99.14,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qxrs2r7nvy9k6hlkqvyb"
luke gifford,white,93.25,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zuskjpnniq2xwnao6tuk"
luke masterson,white,98.9,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fwfobtgnbj9tdku4vuwd"
maalik hall,nonwhite,10.49,middle eastern,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qys9rxbdbjlufepj6cot"
mack wilson,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zjazfilpr7k2agiwqpxn"
maema njongmeta,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aik3wm5jyjce87g81saz"
malcolm rodriguez,white,89.6,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ofwspc5nzlzqdvxqvpxc"
malik carney,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xfyjuowcdopldrywiwab"
malik hamm,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iket88bhqoin5iflik8j"
malik harrison,nonwhite,0.06,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d6ttadigndjeor6gwc8m"
malik reed,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c3efy9qazz8gzi8b3qvb"
malik verdon,nonwhite,9.05,asian,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/axhm7ipxigj44h2p8pae"
manti te'o,nonwhite,3.83,latino hispanic,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eo58b16g9hnqwnwoquza"
marcel spears jr.,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/por1sypbghrqeaqxxr3k"
marcelino mccrary-ball,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q0ik6bvofk4zrgsartd2"
marcus webb,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aewahyauhdstskbbuq43"
marist liufau,nonwhite,4.05,asian,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/voinp0fsdncarxwbgrii"
mark robinson,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l7u61ekvlhzwchpxcdbo"
markees watts,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hwxh3ps9lwnj0qu4mw8v"
markus bailey,nonwhite,11.99,latino hispanic,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/etenzo5wtbuoiz2z5tbb"
marlowe wax,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fvei7bpdtr2uqk43loi3"
marte mapu,nonwhite,4.57,asian,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yowcsdwn6r2bh5q2fpa0"
matt jones,white,99.99,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ardsq6qldnzqsdhydrwe"
matt judon,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gzqaca6m73uzgwczrw7z"
matthew adams,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/czuncqaya4qcf5guud1f"
matthew judon,white,97.22,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xio1oo9c8qwfrouppuvk"
maxwell tooley,white,99.47,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n7jyxoiqebcywq1i2dgx"
melvin ingram,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kbnd1mhegpg4n5kj7rac"
micah baskerville,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/c2fwnlzchqhbflgc7agj"
micah mcfadden,white,87.67,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a5tbqialvnrvrvntreuj"
micah parsons,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/igbkpnpsezgrvngnf5ck"
michael barrett,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ybfsxk9ojuyjvv6t6zh0"
michael divinity,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hyarezlj66jqxfbdlwzp"
michael hoecht,white,100.0,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zpg40jv0kwikhxtmcfsi"
mike green,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/u7sictvg6th8tpfineb6"
mike rose,white,98.43,white,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/d4cyxekzryocuv3u7ofh"
milo eifler,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rfmdcyim9q0prw56mzgw"
mitchell agude,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nvv0pjvvbic5a5qg7b6p"
mohamed kamara,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ta8la6ajibj2brazlyxj"
mohamoud diabate,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/clvmbgcxk6mw8gqdzyxa"
montrel meander,nonwhite,48.1,white,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i6ra0ij27gmufagzugs9"
monty rice,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rrcuqfoaipif1vrlobuz"
mychal kendricks,nonwhite,26.12,middle eastern,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jma2mm5zl75np3csogu5"
myjai sanders,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kqcipv8nfxk2lzkmiocj"
mykal walker,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tbysjdwb1ea5ya03wnfz"
myles humphrey,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x1kw0gg4jbl8eodesh5f"
myles jack,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/snqammtqrlvcsml5kbx2"
najee goode,nonwhite,1.31,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ckpr6au1fwxxfcsbrrej"
nakobe dean,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivady9pej8rcuwf1lf3h"
nate evans,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hrgovpdzu3qslpm0aujf"
nate hall,nonwhite,13.07,latino hispanic,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ll8hvzpevmfiyaiz27gp"
nate landman,white,99.81,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s9kvdztegpkmihjpwj0q"
nate lynn,nonwhite,2.17,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/knnvuw8oxhlads0vfpep"
nathan gerry,white,95.25,white,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kycyq8uo5pwncligrbt2"
