player_name,player_position,race,league_level,example_team,example_year,player_id
randy rasmussen,OL,white,NFL,new_york_jets,1975,2085
tj lang,OL,white,NFL,green_bay_packers,2016,2086
glenn parker,OL,white,NFL,buffalo_bills,1992,2087
leonard davis,OL,nonwhite,NFL,dallas_cowboys,2010,2088
dustin stanton,OL,white,NFL,dallas_cowboys,2018,2089
chris gray,OL,white,NFL,seattle_seahawks,2004,2090
john sullivan,OL,white,NFL,los_angeles_rams,2018,2091
grady alderman,OL,white,NFL,minnesota_vikings,1970,2092
brandon parker,OL,nonwhite,NFL,oakland_raiders,2018,2093
mike haggerty,OL,white,NFL,pittsburgh_steelers,1970,2094
bob whitfield,OL,nonwhite,NFL,atlanta_falcons,1998,2095
ben coleman,OL,nonwhite,NFL,jacksonville_jaguars,1996,2096
montrae holland,OL,nonwhite,NFL,dallas_cowboys,2008,2097
jesse davis,OL,white,NFL,miami_dolphins,2018,2098
kendall lamm,OL,nonwhite,NFL,houston_texans,2018,2099
frank omiyale,OL,nonwhite,NFL,chicago_bears,2010,2100
dan sullivan,OL,white,NFL,baltimore_colts,1971,2101
austin howard,OL,nonwhite,NFL,oakland_raiders,2016,2102
shawn murphy,OL,white,NFL,miami_dolphins,2008,2103
herbert scott,OL,nonwhite,NFL,dallas_cowboys,1981,2104
ryan hunter,OL,white,NFL,kansas_city_chiefs,2018,2105
jd walton,OL,white,NFL,new_york_giants,2014,2106
mark glowinski,OL,white,NFL,seattle_seahawks,2016,2107
john hill,OL,white,NFL,new_orleans_saints,1981,2108
nate livings,OL,nonwhite,NFL,cincinnati_bengals,2011,2109
dj humphries,OL,nonwhite,NFL,arizona_cardinals,2018,2110
max montoya,OL,white,NFL,los_angeles_raiders,1993,2111
terron armstead,OL,nonwhite,NFL,new_orleans_saints,2016,2112
dave dalby,OL,white,NFL,los_angeles_raiders,1984,2113
brandon shell,OL,nonwhite,NFL,new_york_jets,2018,2114
robert woods,OL,nonwhite,NFL,new_york_jets,1975,2115
dan turk,OL,white,NFL,oakland_raiders,1995,2116
will richardson,OL,nonwhite,NFL,jacksonville_jaguars,2018,2117
dakota dozier,OL,nonwhite,NFL,new_york_jets,2018,2118
will shields,OL,nonwhite,NFL,kansas_city_chiefs,2005,2119
alex light,OL,white,NFL,green_bay_packers,2018,2120
ken bowman,OL,white,NFL,green_bay_packers,1973,2121
kyle cook,OL,white,NFL,cincinnati_bengals,2011,2122
brent qvale,OL,white,NFL,new_york_jets,2018,2123
jon toth,OL,white,NFL,new_york_jets,2018,2124
andrew norwell,OL,white,NFL,jacksonville_jaguars,2018,2125
derrick dockery,OL,nonwhite,NFL,washington_redskins,2010,2126
bj finney,OL,white,NFL,pittsburgh_steelers,2016,2127
ryan wendell,OL,white,NFL,new_england_patriots,2012,2128
mark levoir,OL,white,NFL,new_england_patriots,2010,2129
erik magnuson,OL,white,NFL,san_francisco_49ers,2018,2130
graham glasgow,OL,white,NFL,detroit_lions,2018,2131
brad hopkins,OL,nonwhite,NFL,tennessee_titans,1999,2132
khalif barnes,OL,nonwhite,NFL,jacksonville_jaguars,2007,2133
john wetzel,OL,white,NFL,arizona_cardinals,2016,2134
jammal brown,OL,nonwhite,NFL,new_orleans_saints,2006,2135
richie incognito,OL,white,NFL,buffalo_bills,2016,2136
rees odhiambo,OL,nonwhite,NFL,seattle_seahawks,2016,2137
zach strief,OL,white,NFL,new_orleans_saints,2016,2138
jim cooper,OL,white,NFL,dallas_cowboys,1985,2139
frank ragnow,OL,white,NFL,detroit_lions,2018,2140
dj fluker,OL,nonwhite,NFL,seattle_seahawks,2018,2141
mike brisiel,OL,white,NFL,houston_texans,2011,2142
rodger saffold,OL,nonwhite,NFL,los_angeles_rams,2018,2143
chris snee,OL,white,NFL,new_york_giants,2010,2144
matt willig,OL,white,NFL,new_york_jets,1994,2145
aaron taylor,OL,nonwhite,NFL,green_bay_packers,1995,2146
tony jones,OL,nonwhite,NFL,cleveland_browns,1989,2147
byron bell,OL,nonwhite,NFL,green_bay_packers,2018,2148
garry gilliam,OL,nonwhite,NFL,seattle_seahawks,2014,2149
benji olson,OL,white,NFL,tennessee_titans,1999,2150
senio kelemete,OL,nonwhite,NFL,new_orleans_saints,2016,2151
olin kreutz,OL,white,NFL,new_orleans_saints,2011,2152
rayfield wright,OL,nonwhite,NFL,dallas_cowboys,1972,2153
louis vasquez,OL,nonwhite,NFL,denver_broncos,2014,2154
charles leno,OL,nonwhite,NFL,chicago_bears,2018,2155
kirk chambers,OL,white,NFL,buffalo_bills,2008,2156
kyle devan,OL,white,NFL,indianapolis_colts,2010,2157
jake scott,OL,white,NFL,tennessee_titans,2010,2158
andrew gardner,OL,white,NFL,houston_texans,2012,2159
jumbo elliott,OL,white,NFL,new_york_giants,1991,2160
matt light,OL,white,NFL,new_england_patriots,2001,2161
joe barksdale,OL,nonwhite,NFL,san_diego_chargers,2016,2162
doug dawson,OL,white,NFL,houston_oilers,1993,2163
zach banner,OL,nonwhite,NFL,pittsburgh_steelers,2018,2164
russell okung,OL,nonwhite,NFL,denver_broncos,2016,2165
william beatty,OL,nonwhite,NFL,new_york_giants,2012,2166
sean locklear,OL,nonwhite,NFL,seattle_seahawks,2006,2167
jamar nesbit,OL,nonwhite,NFL,new_orleans_saints,2006,2168
eugene amano,OL,nonwhite,NFL,tennessee_titans,2008,2169
roderick johnson,OL,nonwhite,NFL,houston_texans,2018,2170
shawn lauvao,OL,nonwhite,NFL,washington_redskins,2016,2171
brandon brooks,OL,nonwhite,NFL,philadelphia_eagles,2018,2172
rod taylor,OL,nonwhite,NFL,cincinnati_bengals,2018,2173
jamon meredith,OL,nonwhite,NFL,buffalo_bills,2010,2174
anthony davis,OL,nonwhite,NFL,tampa_bay_buccaneers,2006,2175
josh wells,OL,white,NFL,jacksonville_jaguars,2018,2176
rich seubert,OL,white,NFL,new_york_giants,2010,2177
dion dawkins,OL,nonwhite,NFL,buffalo_bills,2018,2178
joe fields,OL,white,NFL,new_york_jets,1976,2179
evan brown,OL,white,NFL,new_york_giants,2018,2180
mason cole,OL,white,NFL,arizona_cardinals,2018,2181
mike webster,OL,white,NFL,pittsburgh_steelers,1976,2182
ryan kelly,OL,white,NFL,indianapolis_colts,2018,2183
kurt petersen,OL,white,NFL,dallas_cowboys,1985,2184
joseph cheek,OL,white,NFL,pittsburgh_steelers,2018,2185
damien woody,OL,nonwhite,NFL,new_england_patriots,2001,2186
chris hinton,OL,nonwhite,NFL,atlanta_falcons,1990,2187
marcus cannon,OL,nonwhite,NFL,new_england_patriots,2015,2188
cedric ogbuehi,OL,nonwhite,NFL,cincinnati_bengals,2018,2189
rex hadnot,OL,nonwhite,NFL,arizona_cardinals,2010,2190
kerry jenkins,OL,white,NFL,new_york_jets,1997,2191
gosder cherilus,OL,nonwhite,NFL,tampa_bay_buccaneers,2015,2192
rob sims,OL,nonwhite,NFL,detroit_lions,2013,2193
cooper carlisle,OL,white,NFL,denver_broncos,2006,2194
anthony collins,OL,nonwhite,NFL,cincinnati_bengals,2011,2195
brian williams,OL,white,NFL,new_york_giants,1993,2196
chris spencer,OL,nonwhite,NFL,seattle_seahawks,2006,2197
jim leonard,OL,white,NFL,san_diego_chargers,1985,2198
patrick omameh,OL,nonwhite,NFL,jacksonville_jaguars,2018,2199
chris morris,OL,white,NFL,carolina_panthers,2010,2200
jalen myrick,DB,nonwhite,NFL,minnesota_vikings,2018,2201
joe lavender,DB,nonwhite,NFL,washington_redskins,1976,2202
blaine bishop,DB,nonwhite,NFL,tennessee_titans,1999,2203
terry mcdaniel,DB,nonwhite,NFL,oakland_raiders,1995,2204
jeremy clark,DB,nonwhite,NFL,new_york_jets,2018,2205
mike howell,DB,nonwhite,NFL,cleveland_browns,1969,2206
wayne davis,DB,nonwhite,NFL,san_diego_chargers,1985,2207
mike hilton,DB,nonwhite,NFL,pittsburgh_steelers,2018,2208
alex molden,DB,nonwhite,NFL,san_diego_chargers,2001,2209
trayvon henderson,DB,nonwhite,NFL,cincinnati_bengals,2018,2210
brad edwards,DB,white,NFL,minnesota_vikings,1989,2211
jourdan lewis,DB,nonwhite,NFL,dallas_cowboys,2018,2212
antonio langham,DB,nonwhite,NFL,san_francisco_49ers,1998,2213
darryl pollard,DB,nonwhite,NFL,san_francisco_49ers,1989,2214
rafael bush,DB,nonwhite,NFL,buffalo_bills,2018,2215
kenneth durden,DB,nonwhite,NFL,tennessee_titans,2018,2216
eric weddle,DB,white,NFL,baltimore_ravens,2016,2217
dave grayson,DB,nonwhite,NFL,dallas_texans,1962,2218
devin mccourty,DB,nonwhite,NFL,new_england_patriots,2016,2219
josh jones,DB,nonwhite,NFL,green_bay_packers,2018,2220
bobby bryant,DB,white,NFL,minnesota_vikings,1976,2221
ed reed,DB,nonwhite,NFL,baltimore_ravens,2008,2222
lester lyles,DB,nonwhite,NFL,new_york_jets,1986,2223
brenard wilson,DB,nonwhite,NFL,philadelphia_eagles,1980,2224
bill bradley,DB,white,NFL,philadelphia_eagles,1970,2225
jonathan wilhite,DB,nonwhite,NFL,new_england_patriots,2009,2226
roscoe word,DB,nonwhite,NFL,buffalo_bills,1976,2227
michael davis,DB,nonwhite,NFL,los_angeles_chargers,2018,2228
joshua kalu,DB,nonwhite,NFL,tennessee_titans,2018,2229
vontae davis,DB,nonwhite,NFL,buffalo_bills,2018,2230
lionel washington,DB,nonwhite,NFL,oakland_raiders,1997,2231
gary green,DB,nonwhite,NFL,los_angeles_rams,1985,2232
glenn blackwood,DB,white,NFL,miami_dolphins,1981,2233
corwin brown,DB,nonwhite,NFL,new_england_patriots,1994,2234
bob howard,DB,nonwhite,NFL,san_diego_chargers,1971,2235
david bruton,DB,nonwhite,NFL,washington_redskins,2016,2236
derrick martin,DB,nonwhite,NFL,baltimore_ravens,2007,2237
rodney mcleod,DB,nonwhite,NFL,philadelphia_eagles,2016,2238
dre bly,DB,nonwhite,NFL,st_louis_rams,2002,2239
dextor clinkscale,DB,nonwhite,NFL,dallas_cowboys,1985,2240
kenneth gant,DB,nonwhite,NFL,dallas_cowboys,1991,2241
tory james,DB,nonwhite,NFL,cincinnati_bengals,2003,2242
sidney jones,DB,nonwhite,NFL,philadelphia_eagles,2018,2243
tom zbikowski,DB,white,NFL,baltimore_ravens,2008,2244
rod woodson,DB,nonwhite,NFL,pittsburgh_steelers,1994,2245
ken lucas,DB,nonwhite,NFL,carolina_panthers,2005,2246
tre flowers,DB,nonwhite,NFL,seattle_seahawks,2018,2247
donte jackson,DB,nonwhite,NFL,carolina_panthers,2018,2248
josh norman,DB,nonwhite,NFL,washington_redskins,2016,2249
jt thomas,DB,nonwhite,NFL,pittsburgh_steelers,1976,2250
wymon henderson,DB,nonwhite,NFL,minnesota_vikings,1987,2251
jermaine whitehead,DB,nonwhite,NFL,cleveland_browns,2018,2252
jt gray,DB,nonwhite,NFL,new_orleans_saints,2018,2253
joe haden,DB,nonwhite,NFL,pittsburgh_steelers,2018,2254
nathan vasher,DB,nonwhite,NFL,chicago_bears,2006,2255
walt aikens,DB,nonwhite,NFL,miami_dolphins,2018,2256
antoine bethea,DB,nonwhite,NFL,indianapolis_colts,2006,2257
chris carter,DB,nonwhite,NFL,houston_texans,2002,2258
eugene robinson,DB,nonwhite,NFL,green_bay_packers,1997,2259
willie wood,DB,nonwhite,NFL,green_bay_packers,1969,2260
bw webb,DB,nonwhite,NFL,new_york_giants,2018,2261
jim leonhard,DB,white,NFL,baltimore_ravens,2008,2262
anthony averett,DB,nonwhite,NFL,baltimore_ravens,2018,2263
greg jackson,DB,nonwhite,NFL,new_york_giants,1993,2264
daryl worley,DB,nonwhite,NFL,carolina_panthers,2016,2265
karl joseph,DB,nonwhite,NFL,oakland_raiders,2016,2266
jairus byrd,DB,nonwhite,NFL,new_orleans_saints,2016,2267
darryl roberts,DB,nonwhite,NFL,new_york_jets,2016,2268
ronnie lott,DB,nonwhite,NFL,san_francisco_49ers,1987,2269
kirby jackson,DB,nonwhite,NFL,buffalo_bills,1991,2270
tashaun gipson,DB,nonwhite,NFL,jacksonville_jaguars,2018,2271
emmitt thomas,DB,nonwhite,NFL,kansas_city_chiefs,1970,2272
brice mccain,DB,nonwhite,NFL,tennessee_titans,2016,2273
dane cruikshank,DB,nonwhite,NFL,tennessee_titans,2018,2274
mark barron,DB,nonwhite,NFL,los_angeles_rams,2018,2275
jacques reeves,DB,nonwhite,NFL,dallas_cowboys,2006,2276
nick ferguson,DB,nonwhite,NFL,denver_broncos,2004,2277
maurice alexander,DB,nonwhite,NFL,los_angeles_rams,2016,2278
dominique rodgerscromartie,DB,nonwhite,NFL,new_york_giants,2016,2279
monte jackson,DB,nonwhite,NFL,los_angeles_rams,1976,2280
patrick peterson,DB,nonwhite,NFL,arizona_cardinals,2016,2281
william frizzell,DB,nonwhite,NFL,philadelphia_eagles,1988,2282
rico murray,DB,nonwhite,NFL,cincinnati_bengals,2010,2283
michael huff,DB,nonwhite,NFL,oakland_raiders,2012,2284
ike taylor,DB,nonwhite,NFL,pittsburgh_steelers,2014,2285
jack tatum,DB,nonwhite,NFL,oakland_raiders,1972,2286
terrell buckley,DB,nonwhite,NFL,new_england_patriots,2001,2287
glen edwards,DB,nonwhite,NFL,pittsburgh_steelers,1972,2288
stanford routt,DB,nonwhite,NFL,oakland_raiders,2008,2289
thomas davis,DB,nonwhite,NFL,carolina_panthers,2016,2290
kelvin hayden,DB,nonwhite,NFL,indianapolis_colts,2006,2291
henry jones,DB,nonwhite,NFL,buffalo_bills,1993,2292
carlton williamson,DB,nonwhite,NFL,san_francisco_49ers,1983,2293
bernard jackson,DB,nonwhite,NFL,cincinnati_bengals,1976,2294
phillip gaines,DB,white,NFL,kansas_city_chiefs,2016,2295
thomas everett,DB,nonwhite,NFL,pittsburgh_steelers,1990,2296
mel blount,DB,nonwhite,NFL,pittsburgh_steelers,1976,2297
bill bates,DB,white,NFL,dallas_cowboys,1985,2298
kurt coleman,DB,nonwhite,NFL,carolina_panthers,2016,2299
corey webster,DB,nonwhite,NFL,new_york_giants,2010,2300
jay taylor,DB,nonwhite,NFL,kansas_city_chiefs,1993,2301
brandon carr,DB,nonwhite,NFL,dallas_cowboys,2013,2302
chevis jackson,DB,nonwhite,NFL,denver_broncos,2010,2303
mark murphy,DB,white,NFL,green_bay_packers,1984,2304
marcus peters,DB,nonwhite,NFL,los_angeles_rams,2018,2305
neiko thorpe,DB,nonwhite,NFL,seattle_seahawks,2018,2306
dimitri patterson,DB,nonwhite,NFL,philadelphia_eagles,2010,2307
thomas smith,DB,nonwhite,NFL,buffalo_bills,1999,2308
michael hunter,DB,nonwhite,NFL,new_york_giants,2016,2309
william moore,DB,nonwhite,NFL,atlanta_falcons,2012,2310
lorenzo doss,DB,nonwhite,NFL,carolina_panthers,2018,2311
steve atwater,DB,nonwhite,NFL,denver_broncos,1996,2312
tarvarius moore,DB,nonwhite,NFL,san_francisco_49ers,2018,2313
artie burns,DB,nonwhite,NFL,pittsburgh_steelers,2016,2314
chip vaughn,DB,nonwhite,NFL,indianapolis_colts,2010,2315
darius phillips,DB,nonwhite,NFL,cincinnati_bengals,2018,2316
nick collins,DB,nonwhite,NFL,green_bay_packers,2009,2317
deion sanders,DB,nonwhite,NFL,dallas_cowboys,1996,2318
rashean mathis,DB,nonwhite,NFL,jacksonville_jaguars,2007,2319
willie williams,DB,nonwhite,NFL,new_york_giants,1970,2320
marcus williams,DB,nonwhite,NFL,chicago_bears,2018,2321
jason sehorn,DB,white,NFL,new_york_giants,2001,2322
anthony harris,DB,nonwhite,NFL,minnesota_vikings,2018,2323
anthony brown,DB,nonwhite,NFL,dallas_cowboys,2018,2324
leodis mckelvin,DB,nonwhite,NFL,philadelphia_eagles,2016,2325
quenton meeks,DB,nonwhite,NFL,jacksonville_jaguars,2018,2326
jimmy smith,DB,nonwhite,NFL,baltimore_ravens,2016,2327
fabian washington,DB,nonwhite,NFL,baltimore_ravens,2008,2328
ray crockett,DB,nonwhite,NFL,detroit_lions,1991,2329
kerry rhodes,DB,nonwhite,NFL,arizona_cardinals,2010,2330
nate hairston,DB,nonwhite,NFL,indianapolis_colts,2018,2331
burgess owens,DB,nonwhite,NFL,new_york_jets,1975,2332
bradley mcdougald,DB,nonwhite,NFL,seattle_seahawks,2018,2333
eric rowe,DB,nonwhite,NFL,new_england_patriots,2016,2334
brandon meriweather,DB,nonwhite,NFL,new_england_patriots,2008,2335
eli apple,DB,nonwhite,NFL,new_orleans_saints,2018,2336
tony banfield,DB,white,NFL,houston_oilers,1962,2337
darian stewart,DB,nonwhite,NFL,denver_broncos,2016,2338
reggie corner,DB,nonwhite,NFL,buffalo_bills,2010,2339
frank walker,DB,nonwhite,NFL,baltimore_ravens,2008,2340
kyle arrington,DB,nonwhite,NFL,new_england_patriots,2013,2341
aaron mitchell,DB,nonwhite,NFL,dallas_cowboys,1980,2342
atari bigby,DB,nonwhite,NFL,green_bay_packers,2009,2343
johnson bademosi,DB,nonwhite,NFL,detroit_lions,2016,2344
elvis patterson,DB,nonwhite,NFL,new_york_giants,1987,2345
marwin evans,DB,nonwhite,NFL,green_bay_packers,2016,2346
brock marion,DB,nonwhite,NFL,miami_dolphins,2000,2347
mark roman,DB,nonwhite,NFL,cincinnati_bengals,2003,2348
tyrone culver,DB,nonwhite,NFL,miami_dolphins,2010,2349
larry brown,DB,nonwhite,NFL,dallas_cowboys,1995,2350
ron smith,DB,nonwhite,NFL,oakland_raiders,1974,2351
alvin haymond,DB,nonwhite,NFL,los_angeles_rams,1971,2352
brandon williams,DB,nonwhite,NFL,arizona_cardinals,2016,2353
adonis alexander,DB,nonwhite,NFL,washington_redskins,2018,2354
terrance mitchell,DB,nonwhite,NFL,cleveland_browns,2018,2355
jalen mills,DB,nonwhite,NFL,philadelphia_eagles,2016,2356
nathan jones,DB,nonwhite,NFL,dallas_cowboys,2004,2357
jamar fletcher,DB,nonwhite,NFL,san_diego_chargers,2005,2358
carlos rogers,DB,nonwhite,NFL,washington_redskins,2005,2359
domonique foxworth,DB,nonwhite,NFL,denver_broncos,2006,2360
eddie anderson,DB,nonwhite,NFL,los_angeles_raiders,1993,2361
andrew sendejo,DB,white,NFL,minnesota_vikings,2018,2362
dean marlowe,DB,nonwhite,NFL,buffalo_bills,2018,2363
jeff donaldson,DB,white,NFL,houston_oilers,1987,2364
joselio hanson,DB,nonwhite,NFL,philadelphia_eagles,2008,2365
mike haynes,DB,nonwhite,NFL,los_angeles_raiders,1984,2366
howard wilson,DB,nonwhite,NFL,cleveland_browns,2018,2367
brandon mcgowan,DB,nonwhite,NFL,new_england_patriots,2009,2368
george wilson,DB,nonwhite,NFL,buffalo_bills,2011,2369
solomon wilcots,DB,nonwhite,NFL,cincinnati_bengals,1989,2370
marcus coleman,DB,nonwhite,NFL,new_york_jets,2000,2371
deshazor everett,DB,nonwhite,NFL,washington_redskins,2018,2372
stevie brown,DB,nonwhite,NFL,new_york_giants,2012,2373
grant haley,DB,nonwhite,NFL,new_york_giants,2018,2374
rasul douglas,DB,nonwhite,NFL,philadelphia_eagles,2018,2375
leonard smith,DB,nonwhite,NFL,buffalo_bills,1991,2376
shawn williams,DB,nonwhite,NFL,cincinnati_bengals,2018,2377
jamal agnew,DB,nonwhite,NFL,detroit_lions,2018,2378
rick volk,DB,white,NFL,baltimore_colts,1969,2379
jamarca sanford,DB,nonwhite,NFL,minnesota_vikings,2011,2380
kayvon webster,DB,nonwhite,NFL,denver_broncos,2016,2381
jordan whitehead,DB,nonwhite,NFL,tampa_bay_buccaneers,2018,2382
jeremy boykins,DB,nonwhite,NFL,seattle_seahawks,2018,2383
darryll lewis,DB,nonwhite,NFL,houston_oilers,1992,2384
tony carter,DB,nonwhite,NFL,denver_broncos,2012,2385
rontez miles,DB,nonwhite,NFL,new_york_jets,2016,2386
abram elam,DB,nonwhite,NFL,cleveland_browns,2010,2387
ronde barber,DB,nonwhite,NFL,tampa_bay_buccaneers,2002,2388
chuck beatty,DB,nonwhite,NFL,pittsburgh_steelers,1972,2389
gibril wilson,DB,nonwhite,NFL,oakland_raiders,2008,2390
bryan scott,DB,nonwhite,NFL,atlanta_falcons,2003,2391
janoris jenkins,DB,nonwhite,NFL,new_york_giants,2016,2392
quintin demps,DB,nonwhite,NFL,houston_texans,2015,2393
justin reid,DB,nonwhite,NFL,houston_texans,2018,2394
mickey sutton,DB,nonwhite,NFL,buffalo_bills,1989,2395
eddie pleasant,DB,nonwhite,NFL,houston_texans,2016,2396
aaron francisco,DB,white,NFL,indianapolis_colts,2010,2397
dave brown,DB,white,NFL,seattle_seahawks,1983,2398
micah hyde,DB,nonwhite,NFL,green_bay_packers,2016,2399
tre herndon,DB,nonwhite,NFL,jacksonville_jaguars,2018,2400
dennis thurman,DB,nonwhite,NFL,dallas_cowboys,1980,2401
clifford hicks,DB,nonwhite,NFL,buffalo_bills,1992,2402
kevin smith,DB,nonwhite,NFL,dallas_cowboys,1996,2403
tramon williams,DB,nonwhite,NFL,green_bay_packers,2014,2404
marcus trufant,DB,nonwhite,NFL,seattle_seahawks,2004,2405
kareem jackson,DB,nonwhite,NFL,houston_texans,2018,2406
drayton florence,DB,nonwhite,NFL,buffalo_bills,2010,2407
ron parker,DB,nonwhite,NFL,kansas_city_chiefs,2016,2408
trey marshall,DB,nonwhite,NFL,denver_broncos,2018,2409
jason mccourty,DB,nonwhite,NFL,new_england_patriots,2018,2410
greg mabin,DB,nonwhite,NFL,san_francisco_49ers,2018,2411
oliver celestin,DB,nonwhite,NFL,arizona_cardinals,2008,2412
dashon goldson,DB,nonwhite,NFL,washington_redskins,2015,2413
tyvis powell,DB,nonwhite,NFL,san_francisco_49ers,2018,2414
brandon flowers,DB,nonwhite,NFL,san_diego_chargers,2016,2415
chris johnson,DB,nonwhite,NFL,oakland_raiders,2008,2416
morgan trent,DB,nonwhite,NFL,cincinnati_bengals,2010,2417
deon grant,DB,nonwhite,NFL,new_york_giants,2010,2418
mark washington,DB,nonwhite,NFL,dallas_cowboys,1978,2419
kevon seymour,DB,nonwhite,NFL,carolina_panthers,2018,2420
greg toler,DB,nonwhite,NFL,indianapolis_colts,2013,2421
matt giordano,DB,white,NFL,indianapolis_colts,2006,2422
troy hill,DB,nonwhite,NFL,los_angeles_rams,2018,2423
charlie ford,DB,nonwhite,NFL,buffalo_bills,1975,2424
tyrone williams,DB,nonwhite,NFL,green_bay_packers,2002,2425
corey harris,DB,nonwhite,NFL,baltimore_ravens,1998,2426
lito sheppard,DB,nonwhite,NFL,philadelphia_eagles,2008,2427
avonte maddox,DB,white,NFL,philadelphia_eagles,2018,2428
kermit alexander,DB,nonwhite,NFL,los_angeles_rams,1971,2429
patrick chung,DB,nonwhite,NFL,new_england_patriots,2016,2430
lonnie young,DB,nonwhite,NFL,new_york_jets,1993,2431
jason allen,DB,nonwhite,NFL,houston_texans,2011,2432
josh bullocks,DB,nonwhite,NFL,new_orleans_saints,2006,2433
darren sharper,DB,nonwhite,NFL,green_bay_packers,1998,2434
michael thomas,DB,nonwhite,NFL,new_orleans_saints,2018,2435
john swain,DB,nonwhite,NFL,miami_dolphins,1985,2436
sheldon white,DB,nonwhite,NFL,detroit_lions,1991,2437
ken riley,DB,nonwhite,NFL,cincinnati_bengals,1981,2438
jonathon mincy,DB,nonwhite,NFL,chicago_bears,2018,2439
bennie thompson,DB,nonwhite,NFL,kansas_city_chiefs,1993,2440
darius slay,DB,nonwhite,NFL,detroit_lions,2018,2441
tj mcdonald,DB,nonwhite,NFL,miami_dolphins,2018,2442
minkah fitzpatrick,DB,nonwhite,NFL,miami_dolphins,2018,2443
johnny robinson,DB,white,NFL,kansas_city_chiefs,1970,2444
desmond king,DB,nonwhite,NFL,los_angeles_chargers,2018,2445
jesse campbell,DB,nonwhite,NFL,new_york_giants,1993,2446
jabari greer,DB,nonwhite,NFL,new_orleans_saints,2009,2447
jimmy warren,DB,nonwhite,NFL,oakland_raiders,1972,2448
michael adams,DB,nonwhite,NFL,arizona_cardinals,2009,2449
matt bowen,DB,white,NFL,green_bay_packers,2002,2450
john charles,DB,nonwhite,NFL,houston_oilers,1972,2451
eddie brown,DB,white,NFL,washington_redskins,1976,2452
justin miller,DB,nonwhite,NFL,new_york_jets,2008,2453
steve jackson,DB,nonwhite,NFL,houston_oilers,1993,2454
thane gash,DB,nonwhite,NFL,cleveland_browns,1989,2455
brian dawkins,DB,nonwhite,NFL,philadelphia_eagles,2008,2456
tre boston,DB,nonwhite,NFL,carolina_panthers,2016,2457
cris dishman,DB,nonwhite,NFL,houston_oilers,1993,2458
terrence brooks,DB,nonwhite,NFL,new_york_jets,2018,2459
bo orlando,DB,white,NFL,houston_oilers,1993,2460
charles washington,DB,nonwhite,NFL,detroit_lions,2018,2461
lance schulters,DB,nonwhite,NFL,tennessee_titans,2002,2462
steve tannen,DB,white,NFL,new_york_jets,1972,2463
charlie west,DB,nonwhite,NFL,minnesota_vikings,1972,2464
corey graham,DB,nonwhite,NFL,baltimore_ravens,2012,2465
andrew adams,DB,nonwhite,NFL,new_york_giants,2016,2466
karl paymah,DB,nonwhite,NFL,denver_broncos,2006,2467
danieal manning,DB,nonwhite,NFL,houston_texans,2011,2468
dwight lowery,DB,nonwhite,NFL,san_diego_chargers,2016,2469
tyrann mathieu,DB,nonwhite,NFL,arizona_cardinals,2016,2470
jalen davis,DB,nonwhite,NFL,miami_dolphins,2018,2471
chris clemons,DB,nonwhite,NFL,arizona_cardinals,2014,2472
cortland finnegan,DB,nonwhite,NFL,tennessee_titans,2010,2473
aaron rouse,DB,nonwhite,NFL,green_bay_packers,2007,2474
troy polamalu,DB,nonwhite,NFL,pittsburgh_steelers,2005,2475
jabrill peppers,DB,nonwhite,NFL,cleveland_browns,2018,2476
bobby ply,DB,white,NFL,dallas_texans,1962,2477
mike bass,DB,nonwhite,NFL,washington_redskins,1971,2478
eric smith,DB,white,NFL,new_york_jets,2010,2479
tony brown,DB,nonwhite,NFL,green_bay_packers,2018,2480
chris hayes,DB,nonwhite,NFL,new_york_jets,1998,2481
dennis smith,DB,nonwhite,NFL,denver_broncos,1994,2482
david jones,DB,nonwhite,NFL,detroit_lions,2018,2483
jim norton,DB,white,NFL,houston_oilers,1962,2484
tony jefferson,DB,nonwhite,NFL,baltimore_ravens,2018,2485
charles woodson,DB,nonwhite,NFL,green_bay_packers,2009,2486
johnathan joseph,DB,nonwhite,NFL,cincinnati_bengals,2010,2487
eric harris,DB,white,NFL,los_angeles_rams,1983,2488
kentrell brice,DB,nonwhite,NFL,green_bay_packers,2016,2489
antoine winfield,DB,nonwhite,NFL,buffalo_bills,2001,2490
louis delmas,DB,nonwhite,NFL,detroit_lions,2010,2491
budda baker,DB,nonwhite,NFL,arizona_cardinals,2018,2492
jeris white,DB,nonwhite,NFL,washington_redskins,1982,2493
barry church,DB,nonwhite,NFL,dallas_cowboys,2013,2494
eric allen,DB,nonwhite,NFL,philadelphia_eagles,1988,2495
tyrone poole,DB,nonwhite,NFL,carolina_panthers,1996,2496
keanu neal,DB,nonwhite,NFL,atlanta_falcons,2016,2497
allen rossum,DB,nonwhite,NFL,atlanta_falcons,2006,2498
rashad johnson,DB,nonwhite,NFL,arizona_cardinals,2015,2499
michael stewart,DB,nonwhite,NFL,miami_dolphins,1994,2500
jim kearney,DB,nonwhite,NFL,kansas_city_chiefs,1970,2501
asher allen,DB,nonwhite,NFL,minnesota_vikings,2010,2502
jason verrett,DB,nonwhite,NFL,los_angeles_chargers,2018,2503
tom longo,DB,white,NFL,new_york_giants,1970,2504
richard sherman,DB,nonwhite,NFL,seattle_seahawks,2016,2505
dominique hatfield,DB,nonwhite,NFL,los_angeles_rams,2018,2506
rashaan melvin,DB,nonwhite,NFL,oakland_raiders,2018,2507
